BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,class
0.0,0.013513513513513514,0.0035842293906810036,0.0,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0000000000000002,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.007978564336893982,0.025299375948726596,8.961977793520174e-05,0.001811594202898551,0.004899559039686428,0.11,8.961978269473064e-05,0.0018127435874195595,1.0,0.0,0.0,0.0017667844522968193,0.06666666666666667,0.0035587188612099647,0.005843071786310518,0.00816326530612245,0.06818181818181818,0.005161290322580645,0.6728905934598304,0.004524886877828055,1.0
0.04195804195804196,0.05405405405405406,0.026881720430107527,0.009009009009009009,0.042105263157894736,0.04195804195804196,0.20100502512562812,0.04225352112676056,0.2857142857142857,0.05263157894736842,1.0000000000000002,0.050775740479548664,0.0,0.0,0.01904761904761905,0.46153846153846156,0.02405531166640749,0.17923202338786753,0.013565201428881807,0.03804347826086957,0.06075453209211171,0.015,0.013565208787805209,0.03873651771956857,0.12244897959183676,0.04195804195804196,0.042105263157894736,0.053003533568904596,0.10666666666666666,0.0604982206405694,0.06093489148580968,0.0653061224489796,0.2272727272727273,0.02709677419354839,0.8971538150989099,0.025641025641025644,1.0
0.006993006993006994,0.013513513513513514,0.007168458781362007,0.09009009009009009,0.007017543859649123,0.006993006993006993,0.19597989949748743,0.007042253521126761,0.2857142857142857,0.0,0.4623655913978495,0.00846262341325811,0.0,0.0,0.009523809523809525,0.0,0.01567004390004665,0.03856749311294766,0.0004090445820024685,0.005434782608695653,0.011268985791278784,0.075,0.0004090246882187506,0.005429771292184054,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.0088339222614841,0.039999999999999994,0.014234875444839859,0.009181969949916527,0.028571428571428574,0.09090909090909091,0.02064516129032258,0.9419660880096891,0.007541478129713424,1.0
0.013986013986013988,0.02702702702702703,0.007168458781362007,0.0,0.010526315789473684,0.013986013986013988,0.29648241206030146,0.007042253521126761,0.42857142857142855,0.017543859649122806,1.0000000000000002,0.012693935119887164,0.016260162601626015,1.0,0.009523809523809525,0.15384615384615385,0.019019366260361967,0.032551863720694886,0.00035336082664539655,0.005434782608695653,0.011268985791278784,0.085,0.0003533409299044247,0.005559080334753316,1.0,0.013986013986013986,0.010526315789473684,0.012367491166077736,0.12666666666666665,0.010676156583629894,0.011686143572621035,0.028571428571428574,0.10227272727272728,0.00903225806451613,0.8074283407347598,0.007541478129713424,1.0
0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.4974874371859296,0.0,0.0,0.0,1.0000000000000002,0.0014104372355430183,0.0,0.0,0.0,0.07692307692307693,0.010430746779267695,0.022488334176645863,9.259382686223657e-05,0.001811594202898551,0.0053895149436550705,0.125,9.2607108784555e-05,0.0021070122964440014,1.0,0.0,0.0,0.0017667844522968193,0.3333333333333333,0.004744958481613286,0.005843071786310518,0.012244897959183675,0.06818181818181818,0.0,0.0,0.0,1.0
0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.006033920729272e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.08333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.003870967741935484,0.5046427129592248,0.0030165912518853697,1.0
0.006993006993006994,0.013513513513513514,0.0,0.0,0.007017543859649123,0.006993006993006993,0.4974874371859296,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0000000000000002,0.007052186177715093,0.0,0.0,0.0,0.07692307692307693,0.009306331415447554,0.029965705290380614,0.00014697643581373086,0.001811594202898551,0.005879470847623714,0.095,0.00014697644361935826,0.002508232877126197,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.007067137809187278,0.3333333333333333,0.004744958481613286,0.00667779632721202,0.012244897959183675,0.09090909090909091,0.0012903225806451613,0.0,0.0,1.0
0.0,0.013513513513513514,0.005376344086021506,0.0,0.0,0.0,0.12060301507537688,0.0,0.0,0.0,1.0000000000000002,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.6153846153846154,0.03271570234093709,0.016866250632484397,0.00016339345143104596,0.005434782608695653,0.0102890739833415,0.165,0.0001633469905915957,0.004957249463730023,1.0,0.0,0.0,0.0017667844522968193,0.06666666666666667,0.010676156583629894,0.01001669449081803,0.036734693877551024,0.06818181818181818,0.005161290322580645,0.7569640694388373,0.006033182503770739,1.0
0.0,0.013513513513513514,0.0017921146953405018,0.036036036036036036,0.007017543859649123,0.0,0.24623115577889446,0.007042253521126761,0.2857142857142857,0.0,1.0000000000000002,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.013445136903551478,0.022488334176645863,0.00011942001372417363,0.001811594202898551,0.006369426751592357,0.125,0.00011937355054938121,0.00271730263754192,1.0,0.006993006993006993,0.007017543859649123,0.0017667844522968193,0.043333333333333335,0.0035587188612099647,0.008347245409015025,0.012244897959183675,0.09090909090909091,0.00903225806451613,0.8410375454178441,0.0030165912518853697,1.0
0.0,0.013513513513513514,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0000000000000002,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.07692307692307693,0.009402026340027991,0.014055208860403665,3.261496066634416e-05,0.001811594202898551,0.0034296913277804997,0.2,3.2621600900881955e-05,0.0011873470497598113,1.0,0.0,0.0,0.0017667844522968193,0.08333333333333333,0.002372479240806643,0.004173622704507512,0.00816326530612245,0.05681818181818182,0.003870967741935484,0.5046427129592248,0.0030165912518853697,1.0
0.0,0.02702702702702703,0.005376344086021506,0.0,0.0,0.0,0.12060301507537688,0.0,0.0,0.0,1.0000000000000002,0.002820874471086037,0.0,0.0,0.009523809523809525,0.15384615384615385,0.011196306175911195,0.02344408837915331,0.00010787565862570579,0.001811594202898551,0.006369426751592357,0.12,0.00010790221836445569,0.0023565666636454273,1.0,0.0,0.0,0.0035335689045936395,0.05666666666666667,0.005931198102016607,0.00667779632721202,0.012244897959183675,0.05681818181818182,0.0064516129032258064,0.7569640694388373,0.006033182503770739,1.0
0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.009258483953157334,0.008433125316242199,1.1557632102606388e-05,0.0,0.002449779519843214,0.335,1.1590825228518496e-05,0.0007015317683313695,1.0,0.0,0.0,0.0,0.08333333333333333,0.002372479240806643,0.0025041736227045075,0.00816326530612245,0.03409090909090909,0.003870967741935484,0.5046427129592248,0.0030165912518853697,1.0
0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.009270445818729888,0.011244167088322932,2.0592633418888577e-05,0.001811594202898551,0.002939735423811857,0.25,2.055280349799156e-05,0.0009371884346959122,1.0,0.0,0.0,0.0,0.11,0.002372479240806643,0.00333889816360601,0.00816326530612245,0.045454545454545456,0.0025806451612903226,0.5046427129592248,0.0030165912518853697,1.0
0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.009258483953157334,0.008433125316242199,1.1557632102606388e-05,0.0,0.002449779519843214,0.335,1.1590825228518496e-05,0.0007015317683313695,1.0,0.0,0.0,0.0,0.08333333333333333,0.002372479240806643,0.0025041736227045075,0.00816326530612245,0.03409090909090909,0.003870967741935484,0.5046427129592248,0.0030165912518853697,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4974874371859296,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.006993006993006994,0.013513513513513514,0.0,0.0,0.007017543859649123,0.006993006993006993,0.4974874371859296,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0000000000000002,0.007052186177715093,0.0,0.0,0.0,0.07692307692307693,0.009306331415447554,0.029965705290380614,0.00014697643581373086,0.001811594202898551,0.005879470847623714,0.095,0.00014697644361935826,0.002508232877126197,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.007067137809187278,0.3333333333333333,0.004744958481613286,0.00667779632721202,0.012244897959183675,0.09090909090909091,0.0012903225806451613,0.0,0.0,1.0
0.013986013986013988,0.05405405405405406,0.016129032258064516,0.009009009009009009,0.014035087719298246,0.013986013986013988,0.12060301507537688,0.014084507042253521,0.2857142857142857,0.017543859649122806,1.0000000000000002,0.021156558533145273,0.0,0.0,0.028571428571428574,0.07692307692307693,0.015981052404933072,0.1008601787822567,0.0028556777966376144,0.014492753623188408,0.024987751102400785,0.03,0.002855644755784897,0.014485029759207227,0.3163265306122449,0.013986013986013986,0.014035087719298246,0.022968197879858657,0.06666666666666667,0.022538552787663108,0.02671118530884808,0.036734693877551024,0.19318181818181818,0.01806451612903226,0.7763423496164715,0.01809954751131222,1.0
0.027972027972027975,0.08108108108108109,0.021505376344086023,0.0,0.02456140350877193,0.027972027972027975,0.16080402010050251,0.02112676056338028,0.33285714285714285,0.03508771929824561,1.0000000000000002,0.03244005641748943,0.032520325203252036,1.0,0.028571428571428574,0.07692307692307693,0.02061029438151174,0.09197728678248157,0.003063655427965906,0.01630434782608696,0.029397354238118567,0.03,0.003063682144680265,0.017041602465331276,1.0,0.027972027972027972,0.02456140350877193,0.03356890459363958,0.09666666666666665,0.028469750889679717,0.03005008347245409,0.04489795918367347,0.17045454545454547,0.02064516129032258,0.8074283407347598,0.02262443438914027,1.0
0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.006033920729272e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.08333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.003870967741935484,0.5046427129592248,0.0030165912518853697,1.0
0.0,0.0,0.0035842293906810036,0.0,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.009523809523809525,0.15384615384615385,0.008062297395901865,0.021082813290605497,6.289980710637308e-05,0.001811594202898551,0.004409603135717786,0.135,6.285334092990443e-05,0.0015269343484697424,1.0,0.0,0.0,0.0,0.06666666666666667,0.0035587188612099647,0.005008347245409015,0.00816326530612245,0.05681818181818182,0.005161290322580645,0.6728905934598304,0.004524886877828055,1.0
0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.00333736049474276,0.05622083544161466,0.0001849685831561871,0.001811594202898551,0.005879470847623714,0.05,0.00018497523148192405,0.0016834345448502976,1.0,0.0,0.0,0.0,0.08333333333333333,0.005931198102016607,0.005843071786310518,0.004081632653061225,0.045454545454545456,0.003870967741935484,0.5046427129592248,0.0030165912518853697,1.0
0.0,0.013513513513513514,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0000000000000002,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.011483390949652507,0.014055208860403665,3.983101241564522e-05,0.001811594202898551,0.0039196472317491425,0.2,3.979118351646041e-05,0.0014501948699356475,1.0,0.0,0.0,0.0017667844522968193,0.08333333333333333,0.0035587188612099647,0.004173622704507512,0.012244897959183675,0.05681818181818182,0.003870967741935484,0.5046427129592248,0.0030165912518853697,1.0
0.0,0.013513513513513514,0.0035842293906810036,0.0,0.0,0.0,0.12060301507537688,0.0,0.0,0.0,1.0000000000000002,0.0014104372355430183,0.0,0.0,0.01904761904761905,0.0,0.00861254321223938,0.014055208860403665,2.9873259311733914e-05,0.001811594202898551,0.004409603135717786,0.2,2.9873260898243548e-05,0.0010876461524517358,1.0,0.0,0.0,0.0017667844522968193,0.05666666666666667,0.005931198102016607,0.00333889816360601,0.00816326530612245,0.022727272727272728,0.0064516129032258064,0.5046427129592248,0.006033182503770739,1.0
0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.4974874371859296,0.0,0.0,0.0,1.0000000000000002,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.007942678740176318,0.033732501264968795,0.0001587796924929004,0.001811594202898551,0.005879470847623714,0.085,0.0001588062549350627,0.0024085319798181214,1.0,0.0,0.0,0.0017667844522968193,0.16666666666666666,0.0035587188612099647,0.007512520868113523,0.00816326530612245,0.09090909090909091,0.0012903225806451613,0.0,0.0015082956259426848,1.0
0.006993006993006994,0.02702702702702703,0.007168458781362007,0.0,0.007017543859649123,0.006993006993006993,0.19597989949748743,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0000000000000002,0.00846262341325811,0.0,0.0,0.009523809523809525,0.15384615384615385,0.01659110754913336,0.026255130151234044,0.0002005159550024273,0.003623188405797102,0.008329250367466928,0.105,0.0002005093271490107,0.003911296413788936,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.0088339222614841,0.09666666666666665,0.008303677342823251,0.008347245409015025,0.02448979591836735,0.09090909090909091,0.007741935483870969,0.8074283407347598,0.007541478129713424,1.0
0.0,0.02702702702702703,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0000000000000002,0.002820874471086037,0.0,0.0,0.009523809523809525,0.0,0.010825488343162,0.011244167088322932,2.402473898870334e-05,0.001811594202898551,0.0034296913277804997,0.25,2.3898608718594838e-05,0.0010930843832139944,1.0,0.0,0.0,0.0035335689045936395,0.08333333333333333,0.002372479240806643,0.004173622704507512,0.00816326530612245,0.045454545454545456,0.003870967741935484,0.5046427129592248,0.0030165912518853697,1.0
0.0,0.013513513513513514,0.0035842293906810036,0.0,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0000000000000002,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.07692307692307693,0.014784865847677603,0.023612750885478158,0.000144679514097762,0.003623188405797102,0.007349338559529642,0.12,0.00014470607579109173,0.0031354421583733648,1.0,0.0,0.0,0.0017667844522968193,0.06666666666666667,0.008303677342823251,0.00667779632721202,0.020408163265306124,0.06818181818181818,0.005161290322580645,0.6728905934598304,0.004524886877828055,1.0
0.0,0.0,0.0017921146953405018,0.0,0.007017543859649123,0.0,0.24623115577889446,0.007042253521126761,0.2857142857142857,0.0,1.0000000000000002,0.0,0.0,0.0,0.009523809523809525,0.15384615384615385,0.009569492458043756,0.016866250632484397,4.779721489877426e-05,0.001811594202898551,0.0039196472317491425,0.165,4.7797217437189676e-05,0.0014501948699356475,1.0,0.006993006993006993,0.007017543859649123,0.0,0.08333333333333333,0.002372479240806643,0.005008347245409015,0.00816326530612245,0.06818181818181818,0.003870967741935484,0.5046427129592248,0.0030165912518853697,1.0
0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.009270445818729888,0.011244167088322932,2.0592633418888577e-05,0.001811594202898551,0.002939735423811857,0.25,2.055280349799156e-05,0.0009371884346959122,1.0,0.0,0.0,0.0,0.11,0.002372479240806643,0.00333889816360601,0.00816326530612245,0.045454545454545456,0.0025806451612903226,0.5046427129592248,0.0030165912518853697,1.0
0.006993006993006994,0.02702702702702703,0.0017921146953405018,0.0,0.007017543859649123,0.006993006993006993,0.4974874371859296,0.007042253521126761,0.2857142857142857,0.0,0.4623655913978495,0.009873060648801129,0.0,0.0,0.009523809523809525,0.15384615384615385,0.01770356104738095,0.01967729240456513,0.00012036931952007984,0.003623188405797102,0.006859382655560999,0.145,0.00012032949489812501,0.0031306081754735797,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.010600706713780918,0.11,0.007117437722419929,0.00667779632721202,0.02448979591836735,0.07954545454545454,0.0064516129032258064,0.5046427129592248,0.0030165912518853697,1.0
0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.006033920729272e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.08333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.003870967741935484,0.5046427129592248,0.0030165912518853697,1.0
0.006993006993006994,0.02702702702702703,0.0035842293906810036,0.0,0.007017543859649123,0.006993006993006993,0.3316582914572864,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0000000000000002,0.007052186177715093,0.0,0.0,0.009523809523809525,0.0,0.011351810428354406,0.01967729240456513,7.718586355945116e-05,0.001811594202898551,0.004899559039686428,0.145,7.719250616106132e-05,0.0020073113991359256,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.007067137809187278,0.13333333333333333,0.0035587188612099647,0.005843071786310518,0.012244897959183675,0.07954545454545454,0.005161290322580645,0.6728905934598304,0.004524886877828055,1.0
0.0,0.05405405405405406,0.007168458781362007,0.0,0.0,0.0,0.09547738693467336,0.0,0.0,0.0,1.0000000000000002,0.005641748942172073,0.0,0.0,0.009523809523809525,0.07692307692307693,0.017308819483486646,0.03165233035362905,0.0003039969252582736,0.005434782608695653,0.010779029887310141,0.09,0.00030399030290052635,0.0049191818483942116,1.0,0.0,0.0,0.007067137809187278,0.043333333333333335,0.005931198102016607,0.014190317195325543,0.0163265306122449,0.10227272727272728,0.00903225806451613,0.8074283407347598,0.007541478129713424,1.0
0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.4974874371859296,0.0,0.0,0.0,1.0000000000000002,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.23076923076923078,0.040000478474622896,0.0035419126328217233,8.66988370247211e-06,0.001811594202898551,0.004409603135717786,0.8,8.722992182287115e-06,0.0012628780325689597,1.0,0.0,0.0,0.0017667844522968193,0.11,0.005931198102016607,0.00333889816360601,0.0163265306122449,0.011363636363636364,0.0025806451612903226,0.0,0.0015082956259426848,1.0
0.006993006993006994,0.04054054054054054,0.007168458781362007,0.0,0.007017543859649123,0.006993006993006993,0.19597989949748743,0.007042253521126761,0.2857142857142857,0.0,0.4623655913978495,0.009873060648801129,0.0,0.0,0.009523809523809525,0.15384615384615385,0.012906852952786515,0.040479001517962555,0.00037143082927796093,0.005434782608695653,0.0102890739833415,0.07,0.00037138437948696377,0.004695610139279132,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.010600706713780918,0.09666666666666665,0.010676156583629894,0.01001669449081803,0.020408163265306124,0.09090909090909091,0.007741935483870969,0.8074283407347598,0.007541478129713424,1.0
0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.4974874371859296,0.0,0.0,0.0,1.0000000000000002,0.0014104372355430183,0.0,0.0,0.0,0.15384615384615385,0.011483390949652507,0.014055208860403665,3.983101241564522e-05,0.001811594202898551,0.0039196472317491425,0.2,3.979118351646041e-05,0.0014501948699356475,1.0,0.0,0.0,0.0017667844522968193,0.3333333333333333,0.0035587188612099647,0.004173622704507512,0.012244897959183675,0.05681818181818182,0.0,0.0,0.0,1.0
0.006993006993006994,0.013513513513513514,0.0,0.0,0.007017543859649123,0.006993006993006993,0.4974874371859296,0.007042253521126761,0.2857142857142857,0.0,0.4623655913978495,0.00846262341325811,0.0,0.0,0.0,0.15384615384615385,0.011806361320111484,0.04329004329004329,0.0003884851410939264,0.005434782608695653,0.009309162175404213,0.065,0.00038835239167716614,0.004592283754796218,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.0088339222614841,0.6666666666666666,0.008303677342823251,0.01001669449081803,0.020408163265306124,0.125,0.0,0.0,0.0,1.0
0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.4974874371859296,0.0,0.0,0.0,1.0000000000000002,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.07692307692307693,0.011483390949652507,0.014055208860403665,3.983101241564522e-05,0.001811594202898551,0.0039196472317491425,0.2,3.979118351646041e-05,0.0014501948699356475,1.0,0.0,0.0,0.0017667844522968193,0.16666666666666666,0.0035587188612099647,0.004173622704507512,0.012244897959183675,0.05681818181818182,0.0012903225806451613,0.0,0.0015082956259426848,1.0
0.006993006993006994,0.013513513513513514,0.0017921146953405018,0.0,0.010526315789473684,0.006993006993006993,0.4974874371859296,0.007042253521126761,0.42857142857142855,0.0,0.4623655913978495,0.005641748942172073,0.0,0.0,0.009523809523809525,0.07692307692307693,0.013241785188818049,0.02462472592342722,0.00014066322034585107,0.003623188405797102,0.006859382655560999,0.115,0.00014064331230893062,0.002926372397957642,0.4897959183673469,0.013986013986013986,0.010526315789473684,0.00530035335689046,0.16666666666666666,0.005931198102016607,0.007512520868113523,0.0163265306122449,0.07954545454545454,0.003870967741935484,0.5046427129592248,0.0030165912518853697,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4974874371859296,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.15384615384615385,0.009569492458043756,0.016866250632484397,4.779721489877426e-05,0.001811594202898551,0.0039196472317491425,0.165,4.7797217437189676e-05,0.0014501948699356475,1.0,0.0,0.0,0.0,0.3333333333333333,0.002372479240806643,0.005008347245409015,0.00816326530612245,0.06818181818181818,0.0,0.0,0.0,1.0
0.0,0.0,0.0017921146953405018,0.0,0.007017543859649123,0.0,0.24623115577889446,0.007042253521126761,0.2857142857142857,0.0,1.0000000000000002,0.0,0.0,0.0,0.009523809523809525,0.15384615384615385,0.009569492458043756,0.016866250632484397,4.779721489877426e-05,0.001811594202898551,0.0039196472317491425,0.165,4.7797217437189676e-05,0.0014501948699356475,1.0,0.006993006993006993,0.007017543859649123,0.0,0.08333333333333333,0.002372479240806643,0.005008347245409015,0.00816326530612245,0.06818181818181818,0.003870967741935484,0.5046427129592248,0.0030165912518853697,1.0
0.0,0.013513513513513514,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0000000000000002,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.07692307692307693,0.011483390949652507,0.014055208860403665,3.983101241564522e-05,0.001811594202898551,0.0039196472317491425,0.2,3.979118351646041e-05,0.0014501948699356475,1.0,0.0,0.0,0.0017667844522968193,0.08333333333333333,0.0035587188612099647,0.004173622704507512,0.012244897959183675,0.05681818181818182,0.003870967741935484,0.5046427129592248,0.0030165912518853697,1.0
0.006993006993006994,0.04054054054054054,0.010752688172043012,0.0,0.007017543859649123,0.006993006993006993,0.12060301507537688,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0000000000000002,0.00846262341325811,0.0,0.0,0.01904761904761905,0.07692307692307693,0.019916506178303567,0.026255130151234044,0.00024073863904015968,0.005434782608695653,0.0102890739833415,0.105,0.00024077848283984298,0.004695610139279132,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.0088339222614841,0.06666666666666667,0.009489916963226572,0.010851419031719533,0.02448979591836735,0.07954545454545454,0.01161290322580645,0.7569640694388373,0.012066365007541479,1.0
0.0,0.013513513513513514,0.0035842293906810036,0.0,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0000000000000002,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.006459407409179536,0.04497666835329173,0.00022934696948928517,0.001811594202898551,0.006369426751592357,0.065,0.0002293071506549175,0.0026097465180216924,1.0,0.0,0.0,0.0017667844522968193,0.06666666666666667,0.004744958481613286,0.007512520868113523,0.00816326530612245,0.09090909090909091,0.005161290322580645,0.6728905934598304,0.004524886877828055,1.0
0.006993006993006994,0.013513513513513514,0.008960573476702509,0.0,0.007017543859649123,0.006993006993006993,0.16080402010050251,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0000000000000002,0.005641748942172073,0.0,0.0,0.009523809523809525,0.07692307692307693,0.012009713034844913,0.09838646202282565,0.002041087123223185,0.010869565217391306,0.019598236158745713,0.03,0.002041060677611592,0.010616030695791414,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.00530035335689046,0.08333333333333333,0.016607354685646503,0.021702838063439065,0.02448979591836735,0.17045454545454547,0.00903225806451613,0.8410375454178441,0.00904977375565611,1.0
0.006993006993006994,0.013513513513513514,0.0017921146953405018,0.0,0.007017543859649123,0.006993006993006993,0.4974874371859296,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0000000000000002,0.007052186177715093,0.0,0.0,0.009523809523809525,0.0,0.011375734159499514,0.016866250632484397,5.6818939210917905e-05,0.001811594202898551,0.004409603135717786,0.165,5.675919570666274e-05,0.0017239191516360013,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.007067137809187278,0.16666666666666666,0.0035587188612099647,0.005008347245409015,0.012244897959183675,0.06818181818181818,0.003870967741935484,0.5046427129592248,0.0030165912518853697,1.0
0.0,0.013513513513513514,0.005376344086021506,0.0,0.0,0.0,0.12060301507537688,0.0,0.0,0.0,1.0000000000000002,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.6923076923076923,0.036687041711025256,0.016866250632484397,0.000183222657111968,0.005434782608695653,0.011268985791278784,0.165,0.00018318283582802942,0.005559080334753316,1.0,0.0,0.0,0.0017667844522968193,0.06666666666666667,0.011862396204033215,0.010851419031719533,0.04081632653061225,0.06818181818181818,0.005161290322580645,0.7569640694388373,0.006033182503770739,1.0
0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.4974874371859296,0.0,0.0,0.0,1.0000000000000002,0.0014104372355430183,0.0,0.0,0.0,0.07692307692307693,0.004784746229021878,0.002811041772080733,6.638502069274203e-07,0.0,0.0009799118079372856,1.0,7.169582615578451e-07,0.0001208495724946373,1.0,0.0,0.0,0.0017667844522968193,0.3333333333333333,0.0011862396204033216,0.0008347245409015025,0.004081632653061225,0.011363636363636364,0.0,0.0,0.0,1.0
0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.4974874371859296,0.0,0.0,0.0,1.0000000000000002,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.07692307692307693,0.0,0.0,0.0,0.0,0.0004899559039686428,0.0,0.0,0.0,1.0,0.0,0.0,0.0017667844522968193,0.11,0.0,0.0008347245409015025,0.0,0.011363636363636364,0.0025806451612903226,0.0,0.0015082956259426848,1.0
