heart_rate,temperature,class
0.5977011494252875,0.7499999999999929,0.0
0.11494252873563227,0.0833333333333286,1.0
0.632183908045977,0.9166666666666643,0.0
0.24137931034482762,0.1666666666666714,1.0
0.29885057471264376,0.3333333333333286,0.0
0.22988505747126453,0.1666666666666714,0.0
0.13793103448275867,0.0833333333333286,0.0
0.1724137931034484,0.3333333333333286,0.0
0.6436781609195403,0.4166666666666714,1.0
0.5977011494252875,0.4999999999999929,0.0
0.27586206896551735,0.4166666666666714,1.0
0.5402298850574714,0.4999999999999929,1.0
0.3448275862068966,0.8333333333333357,1.0
0.3448275862068966,0.4999999999999929,1.0
0.27586206896551735,0.6666666666666643,1.0
0.5977011494252875,0.4166666666666714,1.0
0.13793103448275867,0.0833333333333286,1.0
0.43678160919540243,0.25,0.0
0.735632183908046,0.4166666666666714,0.0
0.25287356321839094,0.1666666666666714,0.0
0.49425287356321834,0.6666666666666643,1.0
0.6206896551724139,0.1666666666666714,0.0
0.49425287356321834,0.7499999999999929,0.0
0.32183908045977017,0.3333333333333286,1.0
0.6896551724137931,0.7499999999999929,0.0
0.29885057471264376,0.7499999999999929,1.0
0.3448275862068966,0.4166666666666714,0.0
0.5402298850574714,0.8333333333333357,0.0
0.3908045977011494,0.1666666666666714,0.0
0.3333333333333335,0.5833333333333357,1.0
0.27586206896551735,0.8333333333333357,0.0
0.47126436781609193,0.8333333333333357,0.0
0.29885057471264376,0.1666666666666714,0.0
0.5057471264367817,0.3333333333333286,1.0
0.7471264367816093,0.6666666666666643,0.0
0.21839080459770122,0.0,0.0
0.5287356321839081,0.9166666666666643,0.0
0.22988505747126453,0.1666666666666714,1.0
0.3448275862068966,0.8333333333333357,0.0
0.27586206896551735,0.3333333333333286,0.0
0.43678160919540243,0.0833333333333286,0.0
0.48275862068965525,0.8333333333333357,0.0
0.2068965517241379,0.3333333333333286,1.0
0.45977011494252884,0.0833333333333286,0.0
0.32183908045977017,0.4999999999999929,0.0
0.4137931034482758,0.3333333333333286,0.0
0.4137931034482758,0.7499999999999929,1.0
0.21839080459770122,0.1666666666666714,1.0
0.6551724137931034,0.7499999999999929,0.0
0.27586206896551735,0.1666666666666714,0.0
0.32183908045977017,0.3333333333333286,1.0
0.26436781609195403,0.4999999999999929,0.0
0.32183908045977017,0.3333333333333286,1.0
0.5862068965517242,0.4166666666666714,0.0
0.3333333333333335,0.5833333333333357,1.0
0.16091954022988508,0.0833333333333286,0.0
0.32183908045977017,0.5833333333333357,1.0
0.3448275862068966,0.8333333333333357,0.0
0.25287356321839094,0.1666666666666714,1.0
0.26436781609195403,0.25,1.0
0.31034482758620685,0.8333333333333357,0.0
0.29885057471264376,0.4999999999999929,1.0
0.3908045977011494,0.3333333333333286,0.0
0.5287356321839081,0.9166666666666643,0.0
0.4022988505747127,0.4999999999999929,0.0
0.32183908045977017,0.8333333333333357,0.0
0.3563218390804599,0.4999999999999929,1.0
0.48275862068965525,0.0833333333333286,0.0
0.6206896551724139,0.3333333333333286,1.0
0.632183908045977,0.5833333333333357,0.0
0.32183908045977017,0.4999999999999929,1.0
