WMC,DIT,NOC,CBO,RFC,LCOM,NPM,LOC,class
0.005698005698005698,0.125,0.0,0.14400000000000002,0.016241299303944315,0.0,0.009345794392523364,0.015619119307489649,1.0
0.011396011396011397,0.25,0.0,0.07200000000000001,0.03944315545243619,0.5,0.009345794392523364,0.014113662024840046,1.0
0.008547008547008548,0.125,0.0,0.112,0.01740139211136891,0.33,0.014018691588785045,0.01844185171245766,0.0
0.008547008547008548,0.125,0.0,0.016,0.01740139211136891,0.0,0.014018691588785045,0.0018818216033120064,1.0
0.02849002849002849,0.25,0.0,0.048,0.11020881670533642,0.0,0.03271028037383177,0.00940910801656003,1.0
0.017094017094017096,0.625,0.0,0.232,0.7424593967517401,0.64,0.014018691588785045,0.07941287165976665,1.0
0.019943019943019943,0.125,0.05263157894736842,0.056,0.022041763341067284,0.28,0.02803738317757009,0.014113662024840046,1.0
0.008547008547008548,0.125,0.02631578947368421,0.024,0.01740139211136891,0.66,0.014018691588785045,0.0041400075272864136,1.0
0.008547008547008548,0.125,0.0,0.088,0.01740139211136891,0.75,0.004672897196261682,0.011102747459540836,0.0
0.008547008547008548,0.0,0.15789473684210525,0.0,0.0034802784222737818,1.0,0.0,0.0005645464809936018,0.0
0.005698005698005698,0.25,0.0,0.016,0.029002320185614848,0.0,0.009345794392523364,0.001505457282649605,0.0
0.03133903133903134,0.125,0.05263157894736842,0.14400000000000002,0.02668213457076566,0.59,0.037383177570093455,0.023710952201731278,1.0
0.014245014245014245,0.125,0.0,0.032,0.019721577726218097,0.7000000000000001,0.02336448598130841,0.0060218291305984195,1.0
0.0,0.125,0.0,0.008,0.013921113689095127,0.0,0.0,0.0041400075272864136,1.0
0.045584045584045586,0.125,0.0,0.064,0.03248259860788863,0.8200000000000001,0.06542056074766354,0.033496424538953705,0.0
0.002849002849002849,0.25,0.0,0.008,0.018561484918793503,0.0,0.004672897196261682,0.001505457282649605,1.0
