att1,att2,att3,att4,att5,att6,class
0.5,0.0,0.0,0.17409386193916576,0.049311294765840175,0.011095009099036948,1.0
0.5,0.16666666666666666,0.2,0.2840598627891445,0.21730592639683544,0.12997475740121522,0.0
0.5,0.16666666666666666,0.2,0.25845425292939106,0.14548068093522637,0.1154462011486423,0.0
0.5,0.0,0.0,0.3047629166413698,0.22612347248710896,0.04431397204783326,1.0
0.0,0.5,0.2,0.4936251593710158,0.37111323020413944,0.3282906325157764,0.0
0.0,0.5,0.2,0.5426507194462994,0.5688627534082079,0.49346148956292196,0.0
0.0,0.5,0.2,0.8238798494323357,0.6780052270961362,0.8290848657374803,0.0
0.5,0.16666666666666666,0.2,0.3089217412421833,0.17422617786254158,0.13590480163025054,0.0
0.5,0.16666666666666666,0.2,0.27571185720357005,0.16797838525111264,0.12689284973185283,0.0
0.0,0.3333333333333333,0.0,0.49745006374840617,0.4747001483365122,0.3841138776418936,0.0
0.0,0.3333333333333333,0.0,0.9015238904741666,0.7673031009394647,0.49161969169539815,1.0
0.0,0.5,0.2,0.6473954222573007,0.566887052341598,0.5782018711890067,0.0
0.0,0.3333333333333333,0.0,0.3087244247465243,0.15578441760259953,0.086994773506982,0.0
0.5,0.16666666666666666,0.2,0.3087244247465243,0.24534647171010804,0.13030901476036805,0.0
0.0,0.3333333333333333,0.0,0.38912330763159486,0.42843045843045846,0.2369612338872168,0.0
0.5,0.16666666666666666,0.2,0.4211948272721754,0.36079960443596815,0.2305690691716646,0.0
1.0,0.0,0.4,0.19643616052455826,0.05669209578300494,0.014361775004744379,0.0
0.5,0.16666666666666666,0.2,0.3898215044623884,0.39507734689552876,0.20310490333684394,0.0
0.0,0.3333333333333333,0.0,0.37550846943112137,0.40757363848272943,0.2952200805703422,0.0
0.0,0.6666666666666666,0.4,0.4974652419403801,0.5296983824256553,0.34136775498505034,0.0
0.0,0.3333333333333333,0.0,0.3581142614291787,0.19280002825457376,0.1822982593051492,0.0
0.5,0.16666666666666666,0.2,0.2861999878574465,0.2584693084693085,0.14246437619405145,0.0
0.0,0.3333333333333333,0.0,0.7665897638273328,0.6278003814367451,0.665888900687043,0.0
0.0,0.5,0.2,0.40557646773116385,0.35194320830684467,0.28091058266921604,0.0
0.0,0.5,0.2,0.452644041041831,0.46925407925407925,0.48445142018052473,0.0
0.5,0.16666666666666666,0.2,0.29761398822172314,0.26366108638835917,0.15012490630343006,0.0
0.0,0.3333333333333333,0.0,0.346502944569243,0.38950837041746145,0.2222709121731089,0.0
0.0,0.5,0.2,0.4122852285835711,0.33970827152645333,0.26226751948380495,0.0
0.5,0.16666666666666666,0.2,0.4764282678647319,0.3043215370488098,0.2562372312467462,0.0
0.5,0.16666666666666666,0.2,0.3185750713375023,0.18558663558663557,0.12815049389642374,0.0
0.5,0.0,0.0,0.2430635662679861,0.15023592569047128,0.02427480580097434,1.0
0.0,0.3333333333333333,0.0,0.7969082022949426,0.685578159214523,0.6489677151947987,0.0
0.0,0.3333333333333333,0.0,0.24313186813186816,0.09693579148124609,0.08831493412496046,0.0
0.5,0.16666666666666666,0.2,0.2459018881670817,0.13915730733912568,0.08101445029429154,0.0
0.0,0.3333333333333333,0.0,0.28443931758848884,0.1394433848979305,0.11513410609187001,0.0
0.0,0.5,0.2,0.8019777184141826,0.8575114784205694,0.7036692293485914,0.0
1.0,0.0,0.4,0.24093861939165795,0.07976336794518624,0.01675681017052852,0.0
0.0,0.3333333333333333,0.0,0.5371865703357416,0.554212050575687,0.3956558075688693,0.0
0.0,0.5,0.2,0.35548843421771614,0.3880638553365826,0.3474782848312765,0.0
0.0,0.5,0.2,0.8938589035274119,0.698143674507311,0.9795498998498607,0.0
0.0,0.5,0.2,0.7758029263554126,0.6119757010666104,0.7599176714895058,0.0
0.0,0.5,0.2,0.6134418068119724,0.5870834216288762,0.5794996335237546,0.0
0.0,0.3333333333333333,0.0,0.29767470098961823,0.1798248216430035,0.1268799715124166,0.0
0.5,0.16666666666666666,0.2,0.25513022888713477,0.13692307692307704,0.09475166890998758,0.0
0.0,0.5,0.2,0.4131655637180499,0.44177791905064645,0.34647814883409317,0.0
0.5,0.16666666666666666,0.2,0.3714255357901767,0.3396192696192696,0.18229372484044754,0.0
0.0,0.5,0.2,0.8480511201505677,0.6598735607826519,0.7496900707199295,0.0
0.0,0.3333333333333333,0.0,0.3202750288385646,0.22020343293070577,0.16220469479242183,0.0
0.5,0.16666666666666666,0.2,0.21759456013599654,0.11298650844105396,0.05641024987692793,0.0
0.0,0.5,0.2,0.27156821079473004,0.14566716112170663,0.12459763979641349,0.0
1.0,0.0,0.4,0.24978750531236715,0.09973087518542068,0.02913599965737787,0.0
0.5,0.16666666666666666,0.2,0.2678040191852348,0.13921946740128555,0.1235859335472002,0.0
1.0,0.0,0.4,0.2565721571246432,0.16776365049092323,0.05953851560305658,0.0
0.5,0.0,0.0,0.2024619027381458,0.046475948294130154,0.008757240851014272,1.0
0.5,0.0,0.0,0.3154331855989313,0.13638906547997465,0.045937494447581176,1.0
0.5,0.16666666666666666,0.2,0.31682957926051836,0.2991099809281629,0.16741563303383244,0.0
0.5,0.0,0.0,0.2775939530083177,0.24885780885780895,0.017219977477269874,1.0
0.0,0.3333333333333333,0.0,0.5005312367190821,0.32876880695062527,0.39050411161630694,0.0
0.0,0.3333333333333333,0.0,0.6125690607734807,0.5676795931341386,0.5977578648789104,0.0
0.0,0.3333333333333333,0.0,0.34864306963754477,0.148574556756375,0.11846637010342685,0.0
0.5,0.16666666666666666,0.2,0.32103393843725325,0.24562760471851386,0.15423428649496518,0.0
0.0,0.3333333333333333,0.0,0.37468884706453764,0.4046641237550329,0.23610348254871028,0.0
0.0,0.5,0.2,0.5265770141460749,0.5354856254856254,0.529589959340954,0.0
0.0,0.5,0.2,0.5827666808329791,0.49721480539662377,0.5013996584876587,0.0
0.0,0.5,0.2,0.22211766134418065,0.13774316592498415,0.1269076139385078,0.0
0.0,0.5,0.2,0.39747131321716955,0.39259659532386804,0.3260735220759732,0.0
0.0,0.8333333333333333,0.2,0.0,0.28736879282333827,0.13267097913469272,0.0
1.0,0.0,0.4,0.17466304413818223,0.047205622660168145,0.013334236281482156,0.0
0.5,0.0,0.0,0.2268760245279583,0.11816980998799176,0.01806872199638397,1.0
0.0,0.6666666666666666,0.4,0.42841964665169086,0.4446627110263476,0.38653495958915624,0.0
0.5,0.16666666666666666,0.2,0.29278732317406353,0.22737303100939477,0.1372624395652059,0.0
0.0,0.3333333333333333,0.0,0.6723180134782344,0.5557010666101577,0.5843487504542464,0.0
0.0,0.3333333333333333,0.0,0.1975138121546962,0.21630076993713365,0.0984395017007222,0.0
0.0,0.3333333333333333,0.0,0.45558861028474296,0.44719997174542636,0.3584473074302763,0.0
0.5,0.16666666666666666,0.2,0.2103849189484549,0.193887122978032,0.08644464704006845,0.0
0.0,0.5,0.2,0.6955482362940927,0.5956276047185137,0.6662630583974323,0.0
0.0,0.3333333333333333,0.0,0.9236233379879789,0.7598114007204918,0.8103561155313728,0.0
0.5,0.0,0.0,0.250667840446846,0.09258105530832816,0.013589943568482338,1.0
1.0,0.0,0.4,0.2790358812458259,0.18014268559723112,0.05564388319183895,0.0
0.0,0.3333333333333333,0.0,0.6165836925505433,0.5404556050010595,0.483293496489893,0.0
0.0,0.3333333333333333,0.0,0.3086029992107341,0.18816910362364914,0.10835637030056293,0.0
0.0,0.5,0.2,0.5657519276303807,0.50436038708766,0.45914356503544645,0.0
0.0,0.5,0.2,0.6893934794487281,0.7396997951543406,0.5846529658457572,0.0
1.0,0.0,0.4,0.23190759516726356,0.0757943067033977,0.02914923001950094,0.0
0.0,0.3333333333333333,0.0,0.7326361483820049,0.5975905912269549,0.6636030174189567,0.0
0.0,0.3333333333333333,0.0,0.8564143039281161,0.8919283746556473,0.7313960069713104,0.0
0.0,0.3333333333333333,0.0,0.3367130107461599,0.2927548209366392,0.20230595585993272,0.0
1.0,0.0,0.4,0.24075648108797287,0.09264321537048803,0.021437231662325362,0.0
0.0,0.3333333333333333,0.0,0.33483091494141226,0.1981288408561136,0.13086697601465097,0.0
0.5,0.16666666666666666,0.2,0.25412846821686597,0.18015963834145665,0.11815764435978353,0.0
0.0,0.3333333333333333,0.0,0.5938012263979114,0.5691452991452991,0.4965783010128993,0.0
0.5,0.0,0.0,0.24143949972679246,0.08432365614183801,0.01381371360271591,1.0
0.5,0.16666666666666666,0.2,0.29849432335620174,0.23522285795013065,0.1584534934262033,0.0
0.0,0.5,0.2,0.6047902373869224,0.5392816274634457,0.46081104904971165,0.0
0.0,0.5,0.2,0.8898442717503491,0.6670961361870452,0.8152246256619304,0.0
0.5,0.0,0.0,0.20817649201627098,0.10407501589319779,0.018189707648762987,1.0
0.0,0.3333333333333333,0.0,0.5727187177463421,0.650345412163594,0.5484233955986026,0.0
0.0,0.3333333333333333,0.0,0.4932001699957501,0.4323083986720352,0.4738663156135952,0.0
0.0,0.5,0.2,0.48233258454252936,0.4197619552165007,0.4316762932041898,0.0
0.0,0.5,0.2,0.309665472648898,0.26787878787878794,0.2621526614612987,0.0
0.0,0.3333333333333333,0.0,0.5858857992835892,0.45089001907183734,0.45788170705995285,0.0
0.0,0.6666666666666666,0.4,0.8488707425171514,0.7481429681429682,0.8929637776102777,0.0
1.0,0.0,0.4,0.2240604699168235,0.13898000988910086,0.018630774081288354,0.0
0.0,0.5,0.2,0.7901159613866796,0.585845164936074,0.7021467332206776,0.0
1.0,0.0,0.4,0.22023556553943302,0.08311153492971679,0.036981740083802325,0.0
0.0,0.5,0.2,0.4768760245279583,0.4222702549975278,0.45842048196158164,0.0
0.5,0.0,0.0,0.22744520672697466,0.09023663205481391,0.015838693790051664,1.0
0.5,0.16666666666666666,0.2,0.259395300831765,0.19298509571236855,0.11825345531226487,0.0
0.5,0.16666666666666666,0.2,0.273708335863032,0.20781521508794232,0.16327804783091732,0.0
0.5,0.16666666666666666,0.2,0.4095835104122397,0.3144953026771208,0.23106327140040472,0.0
0.0,0.3333333333333333,0.0,0.2900173031388501,0.09779755597937423,0.08196566418221064,0.0
0.5,0.0,0.0,0.23943597838625463,0.1181556827011373,0.0364277338487297,1.0
0.0,0.3333333333333333,0.0,0.2858205330581022,0.09761672670763588,0.09153834569337337,0.0
0.5,0.16666666666666666,0.2,0.27076376662012025,0.15153634244543346,0.09977488646176409,0.0
0.0,0.3333333333333333,0.0,0.644450853014389,0.6284438793529702,0.5100028573995674,0.0
0.0,0.5,0.2,0.3220356991075223,0.2013823550187187,0.16652303649151773,0.0
0.5,0.0,0.0,0.18501457106429475,0.10247580702126169,0.013928540012342297,1.0
0.0,0.3333333333333333,0.0,0.6853712585756785,0.6190789008970826,0.5041655701328642,0.0
0.0,0.5,0.2,0.3276819865217654,0.2641060959242779,0.21511150869088685,0.0
0.0,0.6666666666666666,0.4,0.5229342480723697,0.5098255280073462,0.47649350888836534,0.0
0.0,0.5,0.2,0.7623854046505979,0.6331595677050222,0.7436534275501934,0.0
0.0,0.5,0.2,0.37827090037034783,0.42613830613830606,0.23545640136292612,0.0
0.5,0.16666666666666666,0.2,0.289144557100358,0.2046309246309247,0.15167924664306626,0.0
0.0,0.5,0.2,0.4355685750713375,0.431287702196793,0.39718586524969324,0.0
0.0,0.3333333333333333,0.0,0.49940805051302284,0.5154729109274564,0.34400137800964664,0.0
1.0,0.0,0.4,0.2737690486309271,0.15010736738009467,0.03821203693781307,0.0
0.5,0.16666666666666666,0.2,0.29799344302106723,0.2391968637423184,0.1422611412047059,0.0
0.0,0.5,0.2,0.4824615991743063,0.4146704810341174,0.30396387429405547,0.0
0.5,0.16666666666666666,0.2,0.3279400157853197,0.3219827647100376,0.1781094022262082,0.0
0.0,0.5,0.2,0.2743913545018518,0.11327470509288695,0.11174721223460342,0.0
0.0,0.5,0.2,0.8263463056280734,0.7067987567987569,0.7425103362508594,0.0
0.0,0.5,0.2,0.4705998421468033,0.4387235996326907,0.3328292736507894,0.0
0.0,0.3333333333333333,0.0,0.7418644891020582,0.6687363141908597,0.5009177844762318,0.0
0.0,0.3333333333333333,0.0,0.814537672272479,0.6222681359044996,0.680892428433698,0.0
0.5,0.16666666666666666,0.2,0.20924655455042196,0.1284749593840504,0.09590166514412189,0.0
0.0,0.5,0.2,0.5973832797037216,0.5635127498763862,0.4975322803459567,0.0
0.0,0.5,0.2,0.6582630077105215,0.578501801229074,0.6121464552920155,0.0
0.0,0.3333333333333333,0.0,0.8643069637544775,0.7309189800098891,0.7992644683691261,0.0
0.0,0.3333333333333333,0.0,0.26271932487402083,0.10655576746485851,0.09608007540674525,0.0
0.0,0.5,0.2,0.8744763523769049,0.6932033622942714,0.8603547962732094,0.0
0.5,0.16666666666666666,0.2,0.34193430878513753,0.15920816557180206,0.17953845880153002,0.0
0.5,0.16666666666666666,0.2,0.24320016999575,0.18191142191142207,0.11277473242404006,0.0
0.5,0.0,0.0,0.25431060652055104,0.10706293706293712,0.023168987388661008,1.0
0.5,0.0,0.0,0.277776091312003,0.09111534929716747,0.023522780949671473,1.0
0.5,0.0,0.0,0.25863639123307636,0.16975347884438807,0.01405040970960772,1.0
0.0,0.3333333333333333,0.0,0.612880213708943,0.6362915872006784,0.5606318800593768,0.0
0.0,0.5,0.2,0.40996296521158404,0.4404245249699795,0.35078304656717607,0.0
0.0,0.3333333333333333,0.0,0.3960293849796611,0.4214190859645405,0.2769493621896415,0.0
0.5,0.0,0.0,0.21213041102543861,0.10544818817546098,0.010502225885710342,1.0
1.0,0.0,0.4,0.2841812883249347,0.10626545171999735,0.050628149524465774,0.0
1.0,0.0,0.4,0.205983243276061,0.1115992088719362,0.030019244366007863,0.0
0.5,0.16666666666666666,0.2,0.5087578167688666,0.4982355018718655,0.33117991230875127,0.0
0.5,0.16666666666666666,0.2,0.3011353287596382,0.15407219043582687,0.12249818220563717,0.0
0.0,0.5,0.2,0.5929816040313277,0.6473751501024229,0.44016040900121084,0.0
0.0,0.5,0.2,0.669813611802562,0.57638270820089,0.6387810997180974,0.0
0.0,0.5,0.2,0.33032299192520187,0.14736526100162473,0.16884425682263077,0.0
1.0,0.0,0.4,0.27156821079473004,0.08669704033340409,0.03428774860800349,0.0
0.5,0.16666666666666666,0.2,0.27521097686843554,0.20786466059193331,0.12779102074062948,0.0
0.0,0.3333333333333333,0.0,0.6894390140246495,0.5983294483294485,0.579429411957771,0.0
0.0,0.3333333333333333,0.0,0.6027108250865157,0.6578738433283889,0.5195069296636037,0.0
0.5,0.16666666666666666,0.2,0.2999969643616053,0.17451578724306005,0.14369702727781858,0.0
0.5,0.16666666666666666,0.2,0.3502671361787383,0.2624108215017308,0.1583216882347111,0.0
1.0,0.0,0.4,0.24990893084815735,0.14917002189729467,0.031155433395941318,0.0
0.0,0.6666666666666666,0.4,0.4477566632262765,0.39932471568835204,0.36433042909568936,0.0
0.0,0.3333333333333333,0.0,0.3410539736506587,0.1487892915165644,0.14592959784153525,0.0
0.5,0.0,0.0,0.20862424867949736,0.08723599632690537,0.0063800796074833105,1.0
0.5,0.0,0.0,0.2656031813490375,0.15529208165571817,0.018971768455062113,1.0
0.0,0.3333333333333333,0.0,0.33124886163560185,0.3513103058557604,0.19607703249350117,0.0
0.0,0.3333333333333333,0.0,0.5275332402404226,0.5946245673518401,0.531550547687276,0.0
0.5,0.16666666666666666,0.2,0.2650415882460081,0.1547630147630148,0.11758511508465867,0.0
0.5,0.0,0.0,0.24049845182441865,0.1021621812530904,0.016001230543868372,1.0
0.0,0.6666666666666666,0.4,0.608615141764313,0.5133425160697888,0.5017743918004048,0.0
0.0,0.5,0.2,0.3573022281585819,0.18973793882884804,0.19742281944165652,0.0
0.0,0.3333333333333333,0.0,0.5318514358569607,0.44497704315886144,0.377998719670061,0.0
0.0,0.6666666666666666,0.4,0.7829063201991379,0.6088811188811191,0.6081029652060396,0.0
0.5,0.0,0.0,0.22644344605670563,0.11479550752278034,0.006677680778716152,1.0
0.0,0.6666666666666666,0.4,0.4162467366887256,0.4257936003390551,0.3870071519391854,0.0
0.0,0.5,0.2,0.6852422439439013,0.43807727625909465,0.6198134822821004,0.0
0.0,0.5,0.2,0.3276819865217654,0.153163099526736,0.13616067175457486,0.0
0.5,0.0,0.0,0.263652783680408,0.10051705869887684,0.03161575386987536,1.0
1.0,0.0,0.4,0.2571944629955679,0.10695768877587075,0.04227939611174979,0.0
0.5,0.0,0.0,0.18007406957683203,0.15719997174542633,0.04076534434191152,1.0
0.0,0.5,0.2,0.24948394147289166,0.10323232323232334,0.11263843132316233,0.0
0.0,0.5,0.2,0.6903345273511018,0.5594115985025078,0.6196538125685397,0.0
0.0,0.3333333333333333,0.0,0.32542043591767345,0.1839542275905912,0.14260913330638014,0.0
0.0,0.5,0.2,0.30151478355898254,0.21314897223988127,0.13840137841979588,0.0
1.0,0.0,0.4,0.20071641066116208,0.10115631842904582,0.023015668702657185,0.0
0.0,0.5,0.2,0.7282344727096107,0.567016317016317,0.6574840564796671,0.0
0.0,0.6666666666666666,0.4,0.5762248800922832,0.5863947163947164,0.42205589973719987,0.0
0.0,0.3333333333333333,0.0,0.4499423228704996,0.4077424595606415,0.2602697558164873,0.0
0.0,0.3333333333333333,0.0,0.4215135693036246,0.39972875609239245,0.2530883330336764,0.0
1.0,0.0,0.4,0.27627345030659944,0.09427350427350445,0.04184618597574928,0.0
0.0,0.3333333333333333,0.0,0.6843087851375146,0.5972013844741119,0.5610237816453096,0.0
0.0,0.3333333333333333,0.0,0.2472831036366948,0.09854135763226679,0.08626055457924765,0.0
0.0,0.5,0.2,0.634782344727096,0.6003722540086177,0.5244994147232651,0.0
0.0,0.3333333333333333,0.0,0.39370712160767407,0.41691813237267794,0.246590528549389,0.0
0.0,0.3333333333333333,0.0,0.6471525711857203,0.6290245108426927,0.5184543417621725,0.0
0.5,0.16666666666666666,0.2,0.23843421771598572,0.06653810835629026,0.0617182267043198,0.0
0.0,0.5,0.2,0.7166838686175704,0.7470954298227027,0.6392254289717368,0.0
0.5,0.16666666666666666,0.2,0.30263796976504154,0.22192413646959108,0.1419256682993308,0.0
0.0,0.5,0.2,0.6954192216623157,0.6331334322243415,0.718410156154905,0.0
0.5,0.16666666666666666,0.2,0.45910995082265804,0.39931694568058196,0.24217315404946926,0.0
0.5,0.0,0.0,0.215833889867039,0.12786607332061883,0.013211597957334703,1.0
0.5,0.3333333333333333,0.2,0.30615931030295684,0.2225245461609099,0.12925834408711923,0.0
0.5,0.0,0.0,0.20830550664804814,0.0937246591792047,0.010488389176155008,1.0
0.0,0.5,0.2,0.496402768502216,0.4121572367026912,0.4401492808336101,0.0
0.0,0.3333333333333333,0.0,0.2729494262643434,0.11092039273857457,0.10055881800671641,0.0
0.0,0.3333333333333333,0.0,0.8030477809483335,0.6537260719078902,0.7135124630592319,0.0
0.0,0.5,0.2,0.2618389897395422,0.14079324715688357,0.12232909935419926,0.0
0.0,0.5,0.2,0.8154180074069576,0.6523493678039133,0.7648149119631231,0.0
0.0,0.5,0.2,0.8317952765466577,0.6276619340255706,0.8277863542394664,0.0
0.0,0.5,0.2,0.5622305870924654,0.48977537613901256,0.46466570920588773,0.0
0.0,0.5,0.2,0.37827090037034783,0.42613830613830606,0.23545640136292612,0.0
0.5,0.0,0.0,0.24608402647076677,0.07674719220173776,0.007211629199414038,1.0
0.5,0.0,0.0,0.215833889867039,0.12349085258176162,0.009675847045170313,1.0
0.5,0.0,0.0,0.25110800801408517,0.16315109133290961,0.011933077452745772,1.0
0.0,0.5,0.2,0.3184536458017121,0.26337288973652606,0.2465291735903778,0.0
0.5,0.0,0.0,0.18690425596502935,0.08510701419792344,0.007469270202882905,1.0
0.0,0.3333333333333333,0.0,0.6767196891506285,0.647185138094229,0.6236332804362517,0.0
0.5,0.0,0.0,0.19581385465363366,0.09887476160203434,0.008298051560303638,1.0
1.0,0.0,0.4,0.25412846821686597,0.11685455958183244,0.038832010141133175,0.0
0.0,0.3333333333333333,0.0,0.3505858782101875,0.2922518895246168,0.20797636654427964,0.0
0.5,0.0,0.0,0.24972679254447205,0.11904358267994641,0.024606749593212268,1.0
0.5,0.0,0.0,0.18602392083055064,0.055009535918626895,0.0009571483073087111,1.0
0.0,0.6666666666666666,0.4,0.5319804504887379,0.5958423394787032,0.4852157467191163,0.0
0.0,0.5,0.2,0.42239390443810343,0.4413329095147277,0.3570792428237221,0.0
0.5,0.0,0.0,0.24093861939165795,0.08335805608532887,0.017330717705227733,1.0
0.5,0.0,0.0,0.23315220690911298,0.1228869110687294,0.014265395640286574,1.0
0.5,0.16666666666666666,0.2,0.3043986400339992,0.17126227308045494,0.13440600673210423,0.0
0.0,0.5,0.2,0.529901038188331,0.5575708130253586,0.4053152721998538,0.0
0.0,0.3333333333333333,0.0,0.6983637909052273,0.5261185279367099,0.5684084312972951,0.0
1.0,0.0,0.4,0.2700655697893267,0.14726071907890093,0.0366655906441994,0.0
0.0,0.6666666666666666,0.4,0.5755418614534636,0.5758183230910504,0.5238325622225779,0.0
0.5,0.0,0.0,0.27677433064173396,0.11327187963551599,0.025690523166688725,1.0
0.0,0.3333333333333333,0.0,0.23792574828486424,0.07103482376209658,0.053211855935790184,0.0
0.0,0.3333333333333333,0.0,0.5302804929876753,0.5524214169668716,0.44366027173247696,0.0
0.0,0.3333333333333333,0.0,0.4256572157124642,0.37629088083633555,0.2573095714953525,0.0
0.0,0.5,0.2,0.3812154696132596,0.4016147488874763,0.3049840565142243,0.0
0.5,0.16666666666666666,0.2,0.3920071641066115,0.28227237409055606,0.21453972857902776,0.0
0.5,0.0,0.0,0.21940835407686232,0.1351225542134633,0.012060292949975654,1.0
0.5,0.16666666666666666,0.2,0.2679406229129987,0.17805749805749804,0.11810776859531126,0.0
0.0,0.5,0.2,0.6802258514965697,0.5903242212333123,0.6077820300723195,0.0
0.5,0.16666666666666666,0.2,0.2570730374597777,0.27667655576746497,0.14356057052999727,0.0
0.5,0.0,0.0,0.24320016999575,0.10684678957406224,0.02041289997274233,1.0
0.0,0.3333333333333333,0.0,0.8220053427235746,0.7273327682418592,0.6716068991071953,0.0
0.5,0.0,0.0,0.2618997025074371,0.14264886628523,0.026795212441317925,1.0
1.0,0.0,0.4,0.24175824175824168,0.100568623295896,0.031623426687725165,0.0
0.5,0.16666666666666666,0.2,0.33026227915730677,0.33252454616090976,0.17420251722064473,0.0
0.0,0.5,0.2,0.41052455831461343,0.44206611570247956,0.3556034469774951,0.0
1.0,0.0,0.4,0.18540161495962604,0.09733488733488738,0.024126309132906504,0.0
1.0,0.0,0.4,0.2732681682957926,0.12646323373596102,0.03249852804248425,0.0
1.0,0.0,0.4,0.24822415153906852,0.15518683336865158,0.0250283783816818,0.0
0.0,0.6666666666666666,0.4,0.5803078137332282,0.5284057356784629,0.47243527870830354,0.0
0.0,0.3333333333333333,0.0,0.4645740999332161,0.47052270961361875,0.33723775017880103,0.0
0.0,0.5,0.2,0.2819880395847246,0.1355103482376211,0.10234576480035772,0.0
0.0,0.6666666666666666,0.8,0.4216957076073097,0.2612495585222857,0.18472118155592,0.0
0.0,0.3333333333333333,0.0,0.3588731710278671,0.37979515434060895,0.23871427884257546,0.0
0.0,0.5,0.2,0.27401948879849425,0.14379035106307847,0.11246734613671074,0.0
0.0,0.5,0.2,0.6690547022038734,0.612036448400085,0.5740749575025439,0.0
0.5,0.0,0.0,0.23353166170845718,0.10978455887546801,0.016456329251901713,1.0
1.0,0.0,0.4,0.20592253050816578,0.0886572013844742,0.042300762017502866,0.0
0.0,0.5,0.2,0.5673152814036792,0.5390697181606273,0.48163785348267546,0.0
0.0,0.3333333333333333,0.0,0.24822415153906852,0.10590873772691956,0.08202070704089733,0.0
0.0,0.3333333333333333,0.0,0.3997328638212615,0.5159737232464506,0.28686735298472993,0.0
0.5,0.16666666666666666,0.2,0.306402161374537,0.23493607402698313,0.15265828953505362,0.0
0.5,0.0,0.0,0.2799162163803047,0.1719566292293565,0.027618787405375586,1.0
0.5,0.0,0.0,0.18031692064841232,0.022906689270325686,0.012898318161401412,1.0
0.0,0.3333333333333333,0.0,0.3953311881488678,0.4479458924913472,0.24339680463641994,0.0
1.0,0.0,0.4,0.1564719810576164,0.18730804548986368,0.06268974746651783,0.0
0.0,0.3333333333333333,0.0,0.6133203812761824,0.533497916225189,0.5081987560316541,0.0
0.0,0.5,0.2,0.6779035881245824,0.5674147065056155,0.583747146379644,0.0
0.5,0.16666666666666666,0.2,0.28920526986825335,0.18985378258105545,0.1445866187989548,0.0
0.0,0.3333333333333333,0.0,0.40638091190577386,0.4632994278448824,0.31345527977303406,0.0
0.5,0.0,0.0,0.25531236719082007,0.11906689270325643,0.011200061426081792,1.0
0.5,0.16666666666666666,0.2,0.25513022888713477,0.13692307692307704,0.09475166890998758,0.0
0.0,0.3333333333333333,0.0,0.5351147471313217,0.38290103835558387,0.4132272020004332,0.0
0.0,0.5,0.2,0.5629136057312852,0.36789432789432797,0.458847541594861,0.0
0.5,0.16666666666666666,0.2,0.27709307267318317,0.17439923712650984,0.11190316638102203,0.0
0.5,0.0,0.0,0.18909750470523945,0.09425796425796429,0.01624180784459818,1.0
0.5,0.16666666666666666,0.2,0.3222785501791027,0.22970120788302617,0.152082989298033,0.0
0.0,0.6666666666666666,0.4,0.6973620302349585,0.6615723670269126,0.6207182106079713,0.0
0.5,0.16666666666666666,0.2,0.31035608038370477,0.34433354524263626,0.15520347230506487,0.0
0.0,0.3333333333333333,0.0,0.701186934612349,0.7735169880624427,0.6048550904134833,0.0
0.0,0.3333333333333333,0.0,0.5808086940683627,0.44293635657272035,0.36675223789124384,0.0
0.5,0.16666666666666666,0.2,0.2963541982879,0.23982058345694723,0.15287917752840974,0.0
0.5,0.16666666666666666,0.2,0.2428207151964058,0.26230274775729334,0.1358405198764419,0.0
0.0,0.3333333333333333,0.0,0.6466972254265072,0.6252906689270327,0.43867467263988785,0.0
0.0,0.3333333333333333,0.0,0.3960900977475562,0.4104612559158015,0.2396617511912021,0.0
0.0,0.3333333333333333,0.0,0.6573826725760429,0.562438369711097,0.5796910504408868,0.0
1.0,0.0,0.4,0.21345091372715685,0.08014268559723114,0.04087019161913978,0.0
0.5,0.16666666666666666,0.2,0.24351891202719922,0.13813095994914182,0.10159157688424232,0.0
0.5,0.16666666666666666,0.2,0.3089217412421833,0.17422617786254158,0.13590480163025054,0.0
0.5,0.0,0.0,0.25769534333070243,0.10849473758564676,0.008017684739374864,1.0
0.0,0.3333333333333333,0.0,0.5396302592435188,0.5758522285795015,0.42378642758209145,0.0
0.5,0.16666666666666666,0.2,0.29743184991803784,0.23639754185208728,0.13977720374040298,0.0
0.0,0.5,0.2,0.5679527654665776,0.48365967365967377,0.5059788771093967,0.0
0.5,0.0,0.0,0.21357233926294705,0.08958960231687507,0.01327949399309794,1.0
0.0,0.5,0.2,0.479752291906988,0.4833460478915025,0.49095096845605785,0.0
0.5,0.16666666666666666,0.2,0.26215773177099144,0.1564053118598573,0.1030008265646747,0.0
0.0,0.5,0.2,0.2614595349401979,0.12074945256763447,0.10833440015490291,0.0
0.5,0.0,0.0,0.2817983121850526,0.11245885427703617,0.01986057318740693,1.0
0.0,0.5,0.2,0.7040707910873657,0.5934548280002826,0.6638920135023151,0.0
0.0,0.5,0.2,0.34676097383279714,0.2504280567916931,0.22328197860242893,0.0
0.0,0.3333333333333333,0.0,0.39797219355230407,0.39595959595959596,0.25053176076292444,0.0
0.0,0.3333333333333333,0.0,0.6669145771355717,0.6896920251465707,0.5492072719759804,0.0
0.5,0.16666666666666666,0.2,0.36690243458199256,0.1983435756163031,0.1382155881613703,0.0
0.0,0.3333333333333333,0.0,0.3905045231012082,0.4016119234301053,0.24413933861935283,0.0
0.5,0.16666666666666666,0.2,0.17811608281221536,0.0,0.017493907605936054,0.0
