Method,Dataset,MAE
BASELINE+TOP5+MEAN,ailerons,0.0244783333333333
BASELINE+TOP5+MEAN,BNG_breast-w,0.0069803333333333
BASELINE+TOP5+MEAN,file22f0e4a679,0.004086
BASELINE+TOP5+MEAN,file7b5365fa741c,0.0422466666666666
BASELINE+TOP5+MEAN,houses,0.006234
BASELINE+TOP5+MEAN,kdd_JapaneseVowels,0.0149693333333333
BASELINE+TOP5+MEAN,MagicTelescope,0.0465789999999999
BASELINE+TOP5+MEAN,page-blocks,0.0288513333333333
BASELINE+TOP5+MEAN,php50jXam,0.0053129999999999
BASELINE+TOP5+MEAN,phplE7q6h,0.1629236666666666
BASELINE+TOP5+MEAN,phpWfYmlu,0.0456419999999999
BASELINE+TOP5+MEAN,phpwRjVjk,0.151606
BASELINE+TOP5+MEAN,phpxijhaP,0.0047533333333333
BASELINE+TOP5+MEDIAN,1043_ada_agnostic,0.0421266666666666
BASELINE+TOP5+MEDIAN,1460_banana,0.1327749999999999
BASELINE+TOP5+MEDIAN,1462_banknote-authentication,0.0043416666666666
BASELINE+TOP5+MEDIAN,1466_cardiotocography,0.00022
BASELINE+TOP5+MEDIAN,1475_first-order-theorem-proving,0.0418566666666666
BASELINE+TOP5+MEDIAN,1479_hill-valley,0.0314316666666666
BASELINE+TOP5+MEDIAN,1485_madelon,0.0742683333333333
BASELINE+TOP5+MEDIAN,1489_phoneme,0.03199
BASELINE+TOP5+MEDIAN,1494_qsar-biodeg,0.0498533333333333
BASELINE+TOP5+MEDIAN,1496_ringnorm,0.0280649999999999
BASELINE+TOP5+MEDIAN,1497_wall-robot-navigation,0.0277783333333333
BASELINE+TOP5+MEDIAN,1504_steel-plates-fault,0.0006216666666666
BASELINE+TOP5+MEDIAN,1507_twonorm,0.00392
BASELINE+TOP5+MEDIAN,1526_wall-robot-navigation,0.0329033333333333
BASELINE+TOP5+MEDIAN,1535_volcanoes-b5,0.0736433333333333
BASELINE+TOP5+MEDIAN,1538_volcanoes-d1,0.3632
BASELINE+TOP5+MEDIAN,1539_volcanoes-d2,0.3285616666666667
BASELINE+TOP5+MEDIAN,1540_volcanoes-d3,0.08597
BASELINE+TOP5+MEDIAN,1541_volcanoes-d4,0.1610633333333333
BASELINE+TOP5+MEDIAN,1566_hill-valley,0.102745
BASELINE+TOP5+MEDIAN,182_satimage,0.0043383333333333
BASELINE+TOP5+MEDIAN,23_cmc,0.03976
BASELINE+TOP5+MEDIAN,28_optdigits,0.0154116666666666
BASELINE+TOP5+MEDIAN,294_satellite_image,0.00934
BASELINE+TOP5+MEDIAN,30_page-blocks,0.0324599999999999
BASELINE+TOP5+MEDIAN,312_scene,0.0066066666666666
BASELINE+TOP5+MEDIAN,375_JapaneseVowels,0.0096
BASELINE+TOP5+MEDIAN,40474_thyroid-allbp,0.0350383333333333
BASELINE+TOP5+MEDIAN,40475_thyroid-allhyper,0.0424983333333333
BASELINE+TOP5+MEDIAN,40733_yeast,0.1070983333333333
BASELINE+TOP5+MEDIAN,44_spambase,0.0082
BASELINE+TOP5+MEDIAN,4538_GesturePhaseSegmentationProcessed,0.0521066666666666
BASELINE+TOP5+MEDIAN,60_waveform-5000,0.0113416666666666
BASELINE+TOP5+MEDIAN,679_rmftsa_sleepdata,0.2414766666666667
BASELINE+TOP5+MEDIAN,AedesQuinx,0.0180716666666666
BASELINE+TOP5+MEDIAN,AedesSex,0.0058116666666666
BASELINE+TOP5+MEDIAN,anuranCalls,0.0087733333333333
BASELINE+TOP5+MEDIAN,ArabicDigit,0.0038916666666666
BASELINE+TOP5+MEDIAN,BNG,0.0053616666666666
BASELINE+TOP5+MEDIAN,click-prediction,0.13126
BASELINE+TOP5+MEDIAN,cmc,0.0452283333333333
BASELINE+TOP5+MEDIAN,covtype_reduced,0.0243783333333333
BASELINE+TOP5+MEDIAN,default_credit_card_clients,0.0484383333333333
BASELINE+TOP5+MEDIAN,eeg,0.0833966666666666
BASELINE+TOP5+MEDIAN,HTRU,0.0108866666666666
BASELINE+TOP5+MEDIAN,jm1-processed,0.066
BASELINE+TOP5+MEDIAN,letter-recognition,0.1188966666666666
BASELINE+TOP5+MEDIAN,magic,0.0213016666666666
BASELINE+TOP5+MEDIAN,mozilla,0.0235566666666666
BASELINE+TOP5+MEDIAN,namao,0.0081266666666666
BASELINE+TOP5+MEDIAN,occupancy,0.0036999999999999
BASELINE+TOP5+MEDIAN,phoneme,0.0319766666666666
BASELINE+TOP5+MEDIAN,spambase,0.011445
BASELINE+TOP5+MEDIAN,winetype,0.0027566666666666
BASELINE+TOP5+MEDIAN,2dplanes,0.0189983333333333
BASELINE+TOP5+MEDIAN,balloon,0.0311616666666666
BASELINE+TOP5+MEDIAN,bank8FM,0.0072333333333333
BASELINE+TOP5+MEDIAN,churn,0.0680499999999999
BASELINE+TOP5+MEDIAN,clean2,9.166666666666668e-05
BASELINE+TOP5+MEDIAN,cpu_act,0.012955
BASELINE+TOP5+MEDIAN,delta_ailerons,0.0134833333333333
BASELINE+TOP5+MEDIAN,electricity-normalized,0.0214116666666666
BASELINE+TOP5+MEDIAN,elevators,0.011295
BASELINE+TOP5+MEDIAN,file79b563a1a18,0.035175
BASELINE+TOP5+MEDIAN,fried,0.0175383333333333
BASELINE+TOP5+MEDIAN,fri_c2_1000_10,0.0261633333333333
BASELINE+TOP5+MEDIAN,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.3478283333333333
BASELINE+TOP5+MEDIAN,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.2808299999999999
BASELINE+TOP5+MEDIAN,gina_agnostic,0.015365
BASELINE+TOP5+MEDIAN,kin8nm,0.0217716666666666
BASELINE+TOP5+MEDIAN,parity5_plus_5,0.18489
BASELINE+TOP5+MEDIAN,pendigits,0.0032999999999999
BASELINE+TOP5+MEDIAN,phpGUrE90,0.0501183333333333
BASELINE+TOP5+MEDIAN,phphQEck0,0.0044599999999999
BASELINE+TOP5+MEDIAN,phpMD2hR6,0.0156233333333333
BASELINE+TOP5+MEDIAN,phpmPOD5A,0.4351566666666665
BASELINE+TOP5+MEDIAN,phpV5QYya,0.0123033333333333
BASELINE+TOP5+MEDIAN,pol,0.0126616666666666
BASELINE+TOP5+MEDIAN,pollen,0.2970500000000001
BASELINE+TOP5+MEDIAN,puma32H,0.0436883333333333
BASELINE+TOP5+MEDIAN,puma8NH,0.0342966666666666
BASELINE+TOP5+MEDIAN,quake,0.2333816666666667
BASELINE+TOP5+MEDIAN,space_ga,0.02497
BASELINE+TOP5+MEDIAN,sylva_prior,0.0067733333333333
BASELINE+TOP5+MEDIAN,visualizing_soil,0.0013166666666666
BASELINE+TOP5+MEDIAN,wind,0.01761
BASELINE+TOP5+MEDIAN,abalone,0.0204716666666666
BASELINE+TOP5+MEDIAN,ailerons,0.0186566666666666
BASELINE+TOP5+MEDIAN,BNG_breast-w,0.0050266666666666
BASELINE+TOP5+MEDIAN,file22f0e4a679,0.005315
BASELINE+TOP5+MEDIAN,file7b5365fa741c,0.01709
BASELINE+TOP5+MEDIAN,houses,0.0054549999999999
BASELINE+TOP5+MEDIAN,kdd_JapaneseVowels,0.0068983333333333
BASELINE+TOP5+MEDIAN,MagicTelescope,0.0201699999999999
BASELINE+TOP5+MEDIAN,page-blocks,0.0363083333333333
BASELINE+TOP5+MEDIAN,php50jXam,0.0038049999999999
BASELINE+TOP5+MEDIAN,phplE7q6h,0.1332066666666666
BASELINE+TOP5+MEDIAN,phpWfYmlu,0.029265
BASELINE+TOP5+MEDIAN,phpwRjVjk,0.1230533333333333
BASELINE+TOP5+MEDIAN,phpxijhaP,0.0036749999999999
CC,1043_ada_agnostic,0.1832
CC,1460_banana,0.42095
CC,1462_banknote-authentication,0.00955
CC,1466_cardiotocography,0.0
CC,1475_first-order-theorem-proving,0.1902499999999999
CC,1479_hill-valley,0.22625
CC,1485_madelon,0.215
CC,1489_phoneme,0.24815
CC,1494_qsar-biodeg,0.08525
CC,1496_ringnorm,0.14825
CC,1497_wall-robot-navigation,0.13335
CC,1504_steel-plates-fault,0.0
CC,1507_twonorm,0.0151
CC,1526_wall-robot-navigation,0.16845
CC,1535_volcanoes-b5,0.34765
CC,1538_volcanoes-d1,0.5
CC,1539_volcanoes-d2,0.5
CC,1540_volcanoes-d3,0.4853499999999999
CC,1541_volcanoes-d4,0.47485
CC,1566_hill-valley,0.2146
CC,182_satimage,0.02135
CC,23_cmc,0.22735
CC,28_optdigits,0.05325
CC,294_satellite_image,0.02075
CC,30_page-blocks,0.09555
CC,312_scene,0.1417
CC,375_JapaneseVowels,0.02845
CC,40474_thyroid-allbp,0.0592
CC,40475_thyroid-allhyper,0.1582
CC,40733_yeast,0.16365
CC,44_spambase,0.36655
CC,4538_GesturePhaseSegmentationProcessed,0.0483
CC,60_waveform-5000,0.3703
CC,679_rmftsa_sleepdata,0.0768
CC,AedesQuinx,0.5
CC,AedesSex,0.10295
CC,anuranCalls,0.0151
CC,ArabicDigit,0.0098
CC,BNG,0.0131
CC,click-prediction,0.01455
CC,cmc,0.27465
CC,covtype_reduced,0.5
CC,default_credit_card_clients,0.09005
CC,eeg,0.17965
CC,HTRU,0.11695
CC,jm1-processed,0.06935
CC,letter-recognition,0.03975
CC,magic,0.08145
CC,mozilla,0.0409999999999999
CC,namao,0.34895
CC,occupancy,0.0
CC,phoneme,0.4985
CC,spambase,0.22745
CC,winetype,0.1285
CC,2dplanes,0.06165
CC,balloon,0.3728
CC,bank8FM,0.04275
CC,churn,0.2963
CC,clean2,0.1723
CC,cpu_act,0.1125
CC,delta_ailerons,0.00975
CC,electricity-normalized,0.15365
CC,elevators,0.1705999999999999
CC,file79b563a1a18,0.1261
CC,fried,0.09285
CC,fri_c2_1000_10,0.06995
CC,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.02265
CC,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.4313499999999999
CC,gina_agnostic,0.06035
CC,kin8nm,0.1461
CC,parity5_plus_5,0.5
CC,pendigits,0.1835
CC,phpGUrE90,0.0954
CC,phphQEck0,0.0416
CC,phpMD2hR6,0.0094
CC,phpmPOD5A,0.14
CC,phpV5QYya,0.5
CC,pol,0.01145
CC,pollen,0.24645
CC,puma32H,0.00895
CC,puma8NH,0.0721499999999999
CC,quake,0.1902499999999999
CC,space_ga,0.0475999999999999
CC,sylva_prior,0.1442
CC,visualizing_soil,0.0378
CC,wind,0.4316
CC,abalone,0.5
CC,ailerons,0.42395
CC,BNG_breast-w,0.01485
CC,file22f0e4a679,0.0901
CC,file7b5365fa741c,0.2764999999999999
CC,houses,0.1818
CC,kdd_JapaneseVowels,0.10355
CC,MagicTelescope,0.4332999999999999
CC,page-blocks,0.0898
CC,php50jXam,0.0491
CC,phplE7q6h,0.0143
CC,phpWfYmlu,0.00095
CC,phpwRjVjk,0.08275
CC,phpxijhaP,0.004
DyS,1043_ada_agnostic,0.05055
DyS,1460_banana,0.1765
DyS,1462_banknote-authentication,0.00515
DyS,1466_cardiotocography,0.0
DyS,1475_first-order-theorem-proving,0.0776
DyS,1479_hill-valley,0.04285
DyS,1485_madelon,0.16005
DyS,1489_phoneme,0.0487
DyS,1494_qsar-biodeg,0.0451
DyS,1496_ringnorm,0.0509
DyS,1497_wall-robot-navigation,0.04595
DyS,1504_steel-plates-fault,0.0012
DyS,1507_twonorm,0.00815
DyS,1526_wall-robot-navigation,0.05915
DyS,1535_volcanoes-b5,0.0809
DyS,1538_volcanoes-d1,0.5
DyS,1539_volcanoes-d2,0.5
DyS,1540_volcanoes-d3,0.0599
DyS,1541_volcanoes-d4,0.0975
DyS,1566_hill-valley,0.1041
DyS,182_satimage,0.0079
DyS,23_cmc,0.0948
DyS,28_optdigits,0.02245
DyS,294_satellite_image,0.0113
DyS,30_page-blocks,0.03135
DyS,312_scene,0.0283999999999999
DyS,375_JapaneseVowels,0.01185
DyS,40474_thyroid-allbp,0.01325
DyS,40475_thyroid-allhyper,0.05225
DyS,40733_yeast,0.0631
DyS,44_spambase,0.0984999999999999
DyS,4538_GesturePhaseSegmentationProcessed,0.0201
DyS,60_waveform-5000,0.09645
DyS,679_rmftsa_sleepdata,0.0278
DyS,AedesQuinx,0.5
DyS,AedesSex,0.03915
DyS,anuranCalls,0.0105
DyS,ArabicDigit,0.0058499999999999
DyS,BNG,0.0089
DyS,click-prediction,0.00835
DyS,cmc,0.4686999999999999
DyS,covtype_reduced,0.5
DyS,default_credit_card_clients,0.01965
DyS,eeg,0.0474
DyS,HTRU,0.0385999999999999
DyS,jm1-processed,0.02555
DyS,letter-recognition,0.0152
DyS,magic,0.02255
DyS,mozilla,0.0147
DyS,namao,0.0497499999999999
DyS,occupancy,0.0006
DyS,phoneme,0.1293
DyS,spambase,0.092
DyS,winetype,0.0539
DyS,2dplanes,0.01885
DyS,balloon,0.0807499999999999
DyS,bank8FM,0.02085
DyS,churn,0.1413
DyS,clean2,0.0494
DyS,cpu_act,0.02805
DyS,delta_ailerons,0.0067
DyS,electricity-normalized,0.04135
DyS,elevators,0.03285
DyS,file79b563a1a18,0.04775
DyS,fried,0.03305
DyS,fri_c2_1000_10,0.02605
DyS,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.0109
DyS,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.09785
DyS,gina_agnostic,0.0131
DyS,kin8nm,0.05045
DyS,parity5_plus_5,0.49155
DyS,pendigits,0.0518
DyS,phpGUrE90,0.0369
DyS,phphQEck0,0.0163
DyS,phpMD2hR6,0.0073
DyS,phpmPOD5A,0.02725
DyS,phpV5QYya,0.5
DyS,pol,0.00575
DyS,pollen,0.0554
DyS,puma32H,0.0042
DyS,puma8NH,0.03315
DyS,quake,0.0308
DyS,space_ga,0.01915
DyS,sylva_prior,0.05155
DyS,visualizing_soil,0.0141999999999999
DyS,wind,0.18135
DyS,abalone,0.5
DyS,ailerons,0.16535
DyS,BNG_breast-w,0.00795
DyS,file22f0e4a679,0.02405
DyS,file7b5365fa741c,0.54145
DyS,houses,0.1139
DyS,kdd_JapaneseVowels,0.03895
DyS,MagicTelescope,0.3189
DyS,page-blocks,0.03425
DyS,php50jXam,0.0204
DyS,phplE7q6h,0.0088
DyS,phpWfYmlu,0.0013
DyS,phpwRjVjk,0.0268
DyS,phpxijhaP,0.0045
HDy,1043_ada_agnostic,0.0957
HDy,1460_banana,0.0654
HDy,1462_banknote-authentication,0.00845
HDy,1466_cardiotocography,0.01665
HDy,1475_first-order-theorem-proving,0.086
HDy,1479_hill-valley,0.0486
HDy,1485_madelon,0.1579
HDy,1489_phoneme,0.06165
HDy,1494_qsar-biodeg,0.0356
HDy,1496_ringnorm,0.06875
HDy,1497_wall-robot-navigation,0.0556
HDy,1504_steel-plates-fault,0.00815
HDy,1507_twonorm,0.0083
HDy,1526_wall-robot-navigation,0.05785
HDy,1535_volcanoes-b5,0.21065
HDy,1538_volcanoes-d1,0.5
HDy,1539_volcanoes-d2,0.5
HDy,1540_volcanoes-d3,0.11085
HDy,1541_volcanoes-d4,0.1718499999999999
HDy,1566_hill-valley,0.0917999999999999
HDy,182_satimage,0.0141999999999999
HDy,23_cmc,0.1659
HDy,28_optdigits,0.0416
HDy,294_satellite_image,0.01295
HDy,30_page-blocks,0.0422499999999999
HDy,312_scene,0.05465
HDy,375_JapaneseVowels,0.01315
HDy,40474_thyroid-allbp,0.0346
HDy,40475_thyroid-allhyper,0.05445
HDy,40733_yeast,0.0613
HDy,44_spambase,0.1164
HDy,4538_GesturePhaseSegmentationProcessed,0.0242499999999999
HDy,60_waveform-5000,0.1588
HDy,679_rmftsa_sleepdata,0.0365
HDy,AedesQuinx,0.5
HDy,AedesSex,0.0511
HDy,anuranCalls,0.01365
HDy,ArabicDigit,0.0062
HDy,BNG,0.0107
HDy,click-prediction,0.0088
HDy,cmc,0.4718
HDy,covtype_reduced,0.5
HDy,default_credit_card_clients,0.0352
HDy,eeg,0.0806
HDy,HTRU,0.0465
HDy,jm1-processed,0.02905
HDy,letter-recognition,0.01845
HDy,magic,0.0305
HDy,mozilla,0.01505
HDy,namao,0.08155
HDy,occupancy,0.01405
HDy,phoneme,0.128
HDy,spambase,0.17065
HDy,winetype,0.0664
HDy,2dplanes,0.0258
HDy,balloon,0.1361
HDy,bank8FM,0.02645
HDy,churn,0.14425
HDy,clean2,0.0632
HDy,cpu_act,0.03665
HDy,delta_ailerons,0.00825
HDy,electricity-normalized,0.043
HDy,elevators,0.06555
HDy,file79b563a1a18,0.04775
HDy,fried,0.0421999999999999
HDy,fri_c2_1000_10,0.02955
HDy,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.0242
HDy,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.1496
HDy,gina_agnostic,0.03325
HDy,kin8nm,0.0562
HDy,parity5_plus_5,0.0949499999999999
HDy,pendigits,0.08355
HDy,phpGUrE90,0.04305
HDy,phphQEck0,0.02205
HDy,phpMD2hR6,0.01655
HDy,phpmPOD5A,0.055
HDy,phpV5QYya,0.5
HDy,pol,0.022
HDy,pollen,0.07605
HDy,puma32H,0.0087
HDy,puma8NH,0.03275
HDy,quake,0.04
HDy,space_ga,0.01905
HDy,sylva_prior,0.071
HDy,visualizing_soil,0.0187
HDy,wind,0.18655
HDy,abalone,0.5
HDy,ailerons,0.06145
HDy,BNG_breast-w,0.00865
HDy,file22f0e4a679,0.03525
HDy,file7b5365fa741c,0.3979
HDy,houses,0.12135
HDy,kdd_JapaneseVowels,0.04905
HDy,MagicTelescope,0.28565
HDy,page-blocks,0.0379
HDy,php50jXam,0.025
HDy,phplE7q6h,0.02875
HDy,phpWfYmlu,0.0035
HDy,phpwRjVjk,0.03245
HDy,phpxijhaP,0.00615
MAX,1043_ada_agnostic,0.0601499999999999
MAX,1460_banana,0.1717
MAX,1462_banknote-authentication,0.0083
MAX,1466_cardiotocography,0.0
MAX,1475_first-order-theorem-proving,0.0942
MAX,1479_hill-valley,0.09945
MAX,1485_madelon,0.1593
MAX,1489_phoneme,0.066
MAX,1494_qsar-biodeg,0.0648
MAX,1496_ringnorm,0.0518
MAX,1497_wall-robot-navigation,0.06185
MAX,1504_steel-plates-fault,0.00395
MAX,1507_twonorm,0.01085
MAX,1526_wall-robot-navigation,0.0743
MAX,1535_volcanoes-b5,0.04125
MAX,1538_volcanoes-d1,0.5
MAX,1539_volcanoes-d2,0.5
MAX,1540_volcanoes-d3,0.0605
MAX,1541_volcanoes-d4,0.08045
MAX,1566_hill-valley,0.12895
MAX,182_satimage,0.0116999999999999
MAX,23_cmc,0.10975
MAX,28_optdigits,0.01705
MAX,294_satellite_image,0.01385
MAX,30_page-blocks,0.04605
MAX,312_scene,0.0313
MAX,375_JapaneseVowels,0.01255
MAX,40474_thyroid-allbp,0.01695
MAX,40475_thyroid-allhyper,0.0713
MAX,40733_yeast,0.0778
MAX,44_spambase,0.09625
MAX,4538_GesturePhaseSegmentationProcessed,0.025
MAX,60_waveform-5000,0.12365
MAX,679_rmftsa_sleepdata,0.03085
MAX,AedesQuinx,0.5
MAX,AedesSex,0.04875
MAX,anuranCalls,0.01145
MAX,ArabicDigit,0.00875
MAX,BNG,0.01145
MAX,click-prediction,0.01155
MAX,cmc,0.4728
MAX,covtype_reduced,0.4533
MAX,default_credit_card_clients,0.01925
MAX,eeg,0.0528
MAX,HTRU,0.0507
MAX,jm1-processed,0.0324
MAX,letter-recognition,0.01965
MAX,magic,0.0386
MAX,mozilla,0.02105
MAX,namao,0.0521999999999999
MAX,occupancy,0.00045
MAX,phoneme,0.14565
MAX,spambase,0.1061999999999999
MAX,winetype,0.0696
MAX,2dplanes,0.02415
MAX,balloon,0.08165
MAX,bank8FM,0.024
MAX,churn,0.22215
MAX,clean2,0.0634499999999999
MAX,cpu_act,0.0356
MAX,delta_ailerons,0.00895
MAX,electricity-normalized,0.06215
MAX,elevators,0.0388
MAX,file79b563a1a18,0.04755
MAX,fried,0.04
MAX,fri_c2_1000_10,0.03335
MAX,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.01495
MAX,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.1135999999999999
MAX,gina_agnostic,0.01735
MAX,kin8nm,0.06355
MAX,parity5_plus_5,0.10975
MAX,pendigits,0.0591
MAX,phpGUrE90,0.0432
MAX,phphQEck0,0.0197
MAX,phpMD2hR6,0.008
MAX,phpmPOD5A,0.0333
MAX,phpV5QYya,0.3536999999999999
MAX,pol,0.0060999999999999
MAX,pollen,0.06355
MAX,puma32H,0.0079
MAX,puma8NH,0.09185
MAX,quake,0.0417
MAX,space_ga,0.0275499999999999
MAX,sylva_prior,0.0518
MAX,visualizing_soil,0.0147
MAX,wind,0.2354
MAX,abalone,0.5
MAX,ailerons,0.1504
MAX,BNG_breast-w,0.0114
MAX,file22f0e4a679,0.0333
MAX,file7b5365fa741c,0.4331
MAX,houses,0.1224
MAX,kdd_JapaneseVowels,0.05115
MAX,MagicTelescope,0.45695
MAX,page-blocks,0.04335
MAX,php50jXam,0.02515
MAX,phplE7q6h,0.00525
MAX,phpWfYmlu,0.0025
MAX,phpwRjVjk,0.0431
MAX,phpxijhaP,0.0054
MS,1043_ada_agnostic,0.0521999999999999
MS,1460_banana,0.3043
MS,1462_banknote-authentication,0.00555
MS,1466_cardiotocography,0.0
MS,1475_first-order-theorem-proving,0.07735
MS,1479_hill-valley,0.0575
MS,1485_madelon,0.15915
MS,1489_phoneme,0.07475
MS,1494_qsar-biodeg,0.05625
MS,1496_ringnorm,0.0572
MS,1497_wall-robot-navigation,0.0494
MS,1504_steel-plates-fault,0.0
MS,1507_twonorm,0.00885
MS,1526_wall-robot-navigation,0.0914
MS,1535_volcanoes-b5,0.08865
MS,1538_volcanoes-d1,0.5
MS,1539_volcanoes-d2,0.5
MS,1540_volcanoes-d3,0.2506
MS,1541_volcanoes-d4,0.24745
MS,1566_hill-valley,0.089
MS,182_satimage,0.0103
MS,23_cmc,0.08745
MS,28_optdigits,0.01725
MS,294_satellite_image,0.0127
MS,30_page-blocks,0.03485
MS,312_scene,0.06415
MS,375_JapaneseVowels,0.01355
MS,40474_thyroid-allbp,0.01935
MS,40475_thyroid-allhyper,0.05355
MS,40733_yeast,0.06335
MS,44_spambase,0.2579
MS,4538_GesturePhaseSegmentationProcessed,0.0217
MS,60_waveform-5000,0.11895
MS,679_rmftsa_sleepdata,0.03095
MS,AedesQuinx,0.5
MS,AedesSex,0.0399
MS,anuranCalls,0.0112
MS,ArabicDigit,0.00795
MS,BNG,0.00935
MS,click-prediction,0.00935
MS,cmc,0.4728
MS,covtype_reduced,0.5
MS,default_credit_card_clients,0.02265
MS,eeg,0.0471
MS,HTRU,0.0384
MS,jm1-processed,0.02735
MS,letter-recognition,0.01785
MS,magic,0.02235
MS,mozilla,0.0173
MS,namao,0.1467999999999999
MS,occupancy,0.0
MS,phoneme,0.4985
MS,spambase,0.0778
MS,winetype,0.0567999999999999
MS,2dplanes,0.02105
MS,balloon,0.09925
MS,bank8FM,0.0223
MS,churn,0.1722
MS,clean2,0.05745
MS,cpu_act,0.0294499999999999
MS,delta_ailerons,0.0083
MS,electricity-normalized,0.04565
MS,elevators,0.0346
MS,file79b563a1a18,0.04755
MS,fried,0.0359
MS,fri_c2_1000_10,0.0288
MS,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.01475
MS,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.1389
MS,gina_agnostic,0.01665
MS,kin8nm,0.05225
MS,parity5_plus_5,0.5
MS,pendigits,0.04905
MS,phpGUrE90,0.0402
MS,phphQEck0,0.01895
MS,phpMD2hR6,0.00695
MS,phpmPOD5A,0.06565
MS,phpV5QYya,0.5
MS,pol,0.0064
MS,pollen,0.07655
MS,puma32H,0.0056
MS,puma8NH,0.04865
MS,quake,0.04645
MS,space_ga,0.02245
MS,sylva_prior,0.0532
MS,visualizing_soil,0.0162
MS,wind,0.25635
MS,abalone,0.5
MS,ailerons,0.2946999999999999
MS,BNG_breast-w,0.00945
MS,file22f0e4a679,0.03195
MS,file7b5365fa741c,0.5015
MS,houses,0.1299
MS,kdd_JapaneseVowels,0.0478
MS,MagicTelescope,0.3782999999999999
MS,page-blocks,0.03585
MS,php50jXam,0.02085
MS,phplE7q6h,0.00705
MS,phpWfYmlu,0.0015
MS,phpwRjVjk,0.03025
MS,phpxijhaP,0.0051
PACC,1043_ada_agnostic,0.0692499999999999
PACC,1460_banana,0.5
PACC,1462_banknote-authentication,0.0165
PACC,1466_cardiotocography,0.003
PACC,1475_first-order-theorem-proving,0.1727
PACC,1479_hill-valley,0.4239
PACC,1485_madelon,0.1969
PACC,1489_phoneme,0.12925
PACC,1494_qsar-biodeg,0.0802
PACC,1496_ringnorm,0.1509
PACC,1497_wall-robot-navigation,0.1168999999999999
PACC,1504_steel-plates-fault,0.0029
PACC,1507_twonorm,0.0112
PACC,1526_wall-robot-navigation,0.1422
PACC,1535_volcanoes-b5,0.06105
PACC,1538_volcanoes-d1,0.3969
PACC,1539_volcanoes-d2,0.37075
PACC,1540_volcanoes-d3,0.5
PACC,1541_volcanoes-d4,0.3795
PACC,1566_hill-valley,0.2181
PACC,182_satimage,0.0115
PACC,23_cmc,0.35105
PACC,28_optdigits,0.0194
PACC,294_satellite_image,0.0173
PACC,30_page-blocks,0.0622
PACC,312_scene,0.06335
PACC,375_JapaneseVowels,0.02035
PACC,40474_thyroid-allbp,0.02115
PACC,40475_thyroid-allhyper,0.1255
PACC,40733_yeast,0.1299
PACC,44_spambase,0.48515
PACC,4538_GesturePhaseSegmentationProcessed,0.0907
PACC,60_waveform-5000,0.5
PACC,679_rmftsa_sleepdata,0.15535
PACC,AedesQuinx,0.26285
PACC,AedesSex,0.0915499999999999
PACC,anuranCalls,0.02095
PACC,ArabicDigit,0.01245
PACC,BNG,0.0182
PACC,click-prediction,0.0163
PACC,cmc,0.4242499999999999
PACC,covtype_reduced,0.263
PACC,default_credit_card_clients,0.0236
PACC,eeg,0.123
PACC,HTRU,0.0779
PACC,jm1-processed,0.05065
PACC,letter-recognition,0.0269499999999999
PACC,magic,0.0579999999999999
PACC,mozilla,0.02235
PACC,namao,0.4395
PACC,occupancy,0.0039
PACC,phoneme,0.3547999999999999
PACC,spambase,0.34635
PACC,winetype,0.1103
PACC,2dplanes,0.0319
PACC,balloon,0.43905
PACC,bank8FM,0.0337
PACC,churn,0.5
PACC,clean2,0.18515
PACC,cpu_act,0.0557
PACC,delta_ailerons,0.01
PACC,electricity-normalized,0.1516
PACC,elevators,0.06145
PACC,file79b563a1a18,0.2153999999999999
PACC,fried,0.0635
PACC,fri_c2_1000_10,0.0562999999999999
PACC,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.01985
PACC,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.5
PACC,gina_agnostic,0.02005
PACC,kin8nm,0.1055
PACC,parity5_plus_5,0.3243
PACC,pendigits,0.128
PACC,phpGUrE90,0.1323
PACC,phphQEck0,0.0264
PACC,phpMD2hR6,0.02745
PACC,phpmPOD5A,0.0643
PACC,phpV5QYya,0.2602
PACC,pol,0.0169
PACC,pollen,0.1285
PACC,puma32H,0.0154499999999999
PACC,puma8NH,0.06895
PACC,quake,0.28495
PACC,space_ga,0.03475
PACC,sylva_prior,0.14615
PACC,visualizing_soil,0.1722
PACC,wind,0.5
PACC,abalone,0.447
PACC,ailerons,0.5
PACC,BNG_breast-w,0.0116999999999999
PACC,file22f0e4a679,0.0668
PACC,file7b5365fa741c,0.5
PACC,houses,0.1925
PACC,kdd_JapaneseVowels,0.1291
PACC,MagicTelescope,0.5
