theta1,theta2,theta3,thetad1,thetad2,thetad3,tau1,tau2,class
0.826573221020283,0.578201910615314,0.04432415911552251,0.0727059294797397,0.29512728245289954,0.5838764928485471,0.4059285803575149,0.22863532102445105,1.0
0.23000935942086198,0.31994523957552967,0.9293279769159707,0.47077440175299207,0.0016673468012359804,0.7760923502057675,0.45483728488687025,0.20463016676335072,0.0
0.8664099192882596,0.03381034119344167,0.63473996772778,0.28180673846117116,0.31902043640759464,0.04374786432720734,0.9259002458435768,0.02650977175891661,1.0
0.009335014208916748,0.8861406324579486,0.5136400803780975,0.3484106214128724,0.6246951997711776,0.09201592654771279,0.034611442143422544,0.7642675681622693,0.0
0.0005709034494029708,0.6033697252475076,0.7107566461299601,0.6465383845042717,0.7854044536520572,0.3808742940341241,0.09522896787366136,0.5164796330006067,0.0
0.8883976607814799,0.5372117631380685,0.6651003691513234,0.4483279856640903,0.7780932281415451,0.5338555871322663,0.837554898120755,0.2627014529281937,0.0
0.9097845210884095,0.9454065539425222,0.8125483857787862,0.13257347352671606,0.39421501768968986,0.49031333105528235,0.14120838368265343,0.25997596233988784,1.0
0.38944953446962227,0.7105287189596686,0.31720456353175464,0.48812446031428114,0.5752720582499439,0.6677866789200341,0.4574132255510646,0.49447483880431814,0.0
0.34591098363056394,0.0470313680496231,0.6655235374428324,0.5594323467889446,0.9332076897482582,0.8188851310480663,0.5579590816284011,0.3039922185993479,1.0
0.8373866947661525,0.29846581614747614,0.2103279063437039,0.5600090726889514,0.6256501299331204,0.13481189100162788,0.19118963290137087,0.2666154907883419,1.0
0.4899038696217818,0.8502854030073104,0.3680932700057784,0.6112270546523396,0.3657634585718448,0.43748978591273086,0.4791557981582566,0.9092569995932601,0.0
0.5445816699668706,0.7104745637987615,0.4091989623223688,0.34239240440847796,0.49016201707571144,0.620823366860301,0.2697537397391558,0.6307427003527302,0.0
0.7751555658841681,0.5049190937824034,0.3493038019349536,0.8794489004670312,0.9451502867443806,0.48242301496509704,0.5486461935913997,0.7808880598507733,1.0
0.07256310180970033,0.43350463000079104,0.027666716367937272,0.16507545320336225,0.6051386333593536,0.4956281053478308,0.4538297429059544,0.27150970508024774,1.0
0.26122148931519185,0.839871949591102,0.48399680992129335,0.22931353966184342,0.14980490132034552,0.831958101548721,0.24108671194633108,0.8490694991765184,0.0
0.06452827245465143,0.40816479309277465,0.4740426712823405,0.960579431789694,0.3766009474477972,0.529482365975257,0.34931205466894455,0.7143069085768772,1.0
0.009554939375996219,0.5833931075346287,0.22621515626981525,0.526845211172141,0.29292874082415327,0.6457481275057677,0.11260385849410387,0.5227082541524141,1.0
0.1684735548608503,0.2084060490252867,0.7623128707365463,0.9869618562403254,0.7415540818422113,0.5907907666773495,0.591572982207592,0.22950047675248209,1.0
0.6900745039613059,0.7181930015604119,0.030753059148580064,0.02486261640962928,0.2667773455223354,0.2416003060511967,0.6951531313804742,0.021823928307095286,1.0
0.014121636391805359,0.323659115561273,0.30256877744956073,0.5517550480096457,0.913110111221902,0.13067107349261298,0.6063477644901871,0.5323349869643202,1.0
0.7320231735864834,0.6632717044062656,0.6930204558756188,0.614574664648745,0.6224268758049512,0.9763860914375705,0.2503262635943164,0.12534256166109897,0.0
0.8238327783472663,0.5252678954932818,0.08065348857817045,0.5408301510390484,0.3162527574636588,0.5423518506334326,0.6108062835951498,0.46441609489708147,1.0
0.08617883073031074,0.24740705620509296,0.7371421840153285,0.02393147201725404,0.6224963928103496,0.1476567026697767,0.03721988416184008,0.596421522540724,0.0
0.7407684487768023,0.6271810061922709,0.5925674668217488,0.6238091764147227,0.814945200965172,0.7333000999654048,0.3612408850368765,0.18677028531802387,0.0
0.3144749492235501,0.7661285484240051,0.052797606698104016,0.45700938174399897,0.6742268621138158,0.3383404469366228,0.34584441018375767,0.4417503483960446,1.0
0.08185858785227829,0.6458494051161761,0.10612768910847059,0.604666333293983,0.10940649989307111,0.04331197483673377,0.5991682986791116,0.8739898181672701,0.0
0.6675941194822395,0.9356766766995296,0.41210171108562965,0.12030412077818209,0.20159958098757663,0.10297895844962357,0.262117588232843,0.29829369286471563,0.0
0.86605947158535,0.14428819677649368,0.9769432975714121,0.5863026272331879,0.5006941087256578,0.5835960697253393,0.6935663985999416,0.35335026971521544,0.0
0.42634045583138613,0.6640691656972715,0.08520672633295362,0.05222287511390605,0.07069083452776992,0.5331090302082294,0.293341389224551,0.04891213751808654,1.0
0.0932344757769275,0.8144816740528288,0.0845551267568117,0.103645921070259,0.25508628333963934,0.8017474844162211,0.5710504604358515,0.3136906309802431,1.0
0.4603999401506421,0.0330922543784713,0.5737220184941788,0.9480824659674683,0.35834026292286636,0.7091014680694367,0.721030876286512,0.9365210737932828,1.0
0.1663637058213051,0.7553118514322181,0.39811434086829356,0.07688440678011071,0.516026853729322,0.21034705611433835,0.5068711196299845,0.6947317183759744,0.0
0.0805873195764703,0.27994209645246526,0.1267769751877461,0.5885225179099389,0.8060056324694298,0.525314487767503,0.3115621484228509,0.28271505537663444,1.0
0.19233344581616912,0.17667139020014577,0.815346337378946,0.1472420484646066,0.9052822841483716,0.6046909455963223,0.17615233968082,0.534582058103792,1.0
0.2256304875175888,0.7314769439711767,0.12011903896491177,0.7091375507188514,0.790003719955785,0.6575731222528085,0.8254635609817076,0.06192948063984849,0.0
0.9547076189081525,0.8775190777482283,0.7221548631455174,0.1819100663075615,0.5183455907910663,0.1685820512221885,0.6763773490562106,0.46840848019310144,0.0
0.9306601681300047,0.7615598703886481,0.32757152340054324,0.6955399244738437,0.2791399632037469,0.958337931883446,0.9620725863577649,0.9478981216618991,0.0
0.0038522718349346396,0.7502037455195896,0.6127349512600333,0.5157545121373743,0.9091574592012124,0.7156557284846221,0.8600683361806742,0.6314386589586125,0.0
0.5170631686627064,0.2619063041385692,0.23445035612463805,0.9076631061226059,0.09479678481196707,0.5649334731292568,0.08133755573148876,0.048607916091563175,1.0
0.6311104178206769,0.8248422996405053,0.0782978075372242,0.9575981780342773,0.27590556512814746,0.6164042486358224,0.01155464811033785,0.2630656851566615,0.0
0.19290514513469292,0.7811178474703964,0.7813039738553629,0.10626320613441109,0.24148483016889444,0.26468175557078977,0.562486770282095,0.39445183466357275,0.0
0.449621219356386,0.8963974606538863,0.7622298289338865,0.5909270457653489,0.21459846500084107,0.5138529553466635,0.7088970373765573,0.004555820047608572,0.0
0.6592576557303638,0.8405008396704605,0.0468424747412306,0.38893609457880307,0.6734990562137855,0.11024369485719376,0.3379690820450852,0.08539287071672902,1.0
0.23179157567229725,0.26777231683742353,0.7479079037224483,0.9267778292132626,0.32566700505351487,0.7241275842967296,0.22592441351722986,0.028060050809145642,1.0
0.6220030221803419,0.7755430514946559,0.15541578473442275,0.8305277413381686,0.8013612597118176,0.48888601184728003,0.15595399808325344,0.08368006241123405,1.0
0.5701219059261476,0.9116888605488678,0.5638217376377818,0.5860081627672231,0.5532614354147221,0.8393249788289827,0.033508062835951424,0.21377931360978308,0.0
0.5360820530452075,0.874543198563083,0.7483740521162925,0.7594941577984669,0.053956340136624814,0.35338990964910233,0.2404058502437601,0.4053037880151761,0.0
0.627970979428375,0.06694294647611831,0.0576299498087916,0.6600237959122496,0.4134521242751791,0.7175767727941287,0.14321680070002912,0.010546064958359136,1.0
0.3042859674478918,0.539955890090508,0.7486099120605881,0.7247834293437819,0.7268087820673721,0.8348002708192281,0.9989774573940582,0.1882380495155795,0.0
0.03448447842982455,0.5203357938536015,0.2547221071074762,0.5473301225210934,0.5502684895334453,0.5498155627670255,0.034352264677694866,0.40888443253118895,0.0
0.33466270005496807,0.019796896909279937,0.2943187202754123,0.9209866947159545,0.004754220239425011,0.6439324076805691,0.6004983540980874,0.22412867649510243,1.0
0.9035658650672882,0.4425243844230643,0.5009988894153804,0.9290327372859661,0.2215440629028072,0.2172581463315243,0.6444360181674236,0.6589577790668987,0.0
0.7580396045697744,0.8712583164009966,0.5817518689711784,0.8830644465991344,0.7029954930692607,0.7170451096541961,0.2096612358848285,0.7031765717829209,0.0
0.3054667719336224,0.38236277905172183,0.15890062204412303,0.3891416891383731,0.1280633252159405,0.5207518417193201,0.63930497104046,0.4266876371080128,1.0
0.21676795427678847,0.7959789262093457,0.35254614656851635,0.3627088608602342,0.9149894583563951,0.7109471669040226,0.7352898037418226,0.5679305608342835,0.0
0.9337502626368099,0.6877952319035485,0.5343923064555582,0.06431077408341307,0.21195522680321005,0.09900766825917995,0.5250343764323513,0.9559795763237384,0.0
0.0374724363994457,0.7364236462669839,0.1932703772114191,0.9290839369633817,0.08314207312446037,0.7385902012679264,0.25676153173048877,0.28651407253305594,1.0
0.2563491785569514,0.9623085389415427,0.6612440988584802,0.6489835007049903,0.876654809860377,0.5961132346979707,0.03224467686153587,0.9886096163976184,1.0
0.9299165610813633,0.26472024877394307,0.49435979015097686,0.3659015454078797,0.5684267558748503,0.6498724963547647,0.42068836201508397,0.29157998439719146,1.0
0.8929033411646855,0.2564488443447942,0.5846578014457233,0.7141376104075945,0.8192027195477043,0.27056055972137033,0.3537280720030001,0.925904162749295,1.0
0.8352378481396825,0.18711165573033278,0.14739601600982277,0.06748329710005563,0.5257706437646165,0.9303911279111476,0.3385599399974999,0.008079787695118468,1.0
0.602833187954574,0.6278791830216137,0.3174643013106809,0.8565334634990072,0.8387131181773172,0.0899354363564202,0.07368140339180801,0.3884574223360205,1.0
0.7908652264619055,0.5043666580478551,0.06963360258687151,0.36552802651771893,0.292916800880478,0.4420967372225748,0.8940022500937539,0.9391157074940156,1.0
0.9816613184261742,0.83447581255306,0.8643091638353746,0.9080079744160783,0.8911177963003156,0.6093103660516637,0.8045101879244969,0.9153647656578184,0.0
0.7426469651918681,0.19575524415748102,0.30703419783475794,0.5877311778180714,0.5059935863929218,0.6281430205682534,0.2727613650568773,0.17340788008508196,1.0
0.5417645585685392,0.36733153630227494,0.7296522379102544,0.1632248368839293,0.5032911791410776,0.21933412640636046,0.5267469477894913,0.7376327738993018,0.0
0.13030605942913903,0.8059511743440455,0.8236653749642495,0.9409386519098408,0.3031665791955237,0.66347739529632,0.04264677694903951,0.8006141105398972,0.0
0.5957953173183244,0.35417130126887664,0.7178579141491027,0.9741805067176363,0.9467425445665031,0.2328501495236256,0.6562215092295512,0.7272984137144687,1.0
0.5061085607927281,0.1656059511212507,0.9838052566257012,0.8912200511731491,0.765106284071956,0.3223669409524942,0.9213367223634318,0.33516699672607736,0.0
0.5729514859407068,0.46362923465484307,0.9316359022876557,0.2523388039171732,0.10024007246749816,0.026357120571861514,0.6864602691778824,0.92687767131417,0.0
0.43101194228144907,0.17046159841612074,0.5304238103399513,0.3755111677638342,0.06302088004283518,0.6576447535141766,0.02893870577940738,0.41690254245764236,1.0
0.8342552150650596,0.6764937931283471,0.7427630262873735,0.4766838526032914,0.31244736474829804,0.6019575497227074,0.24464936039001622,0.7220316323604916,0.0
0.5921910913594082,0.7854553042059977,0.6216204241446296,0.825166896357793,0.7107079006872632,0.3058055280232107,0.6173082211758824,0.7379553319597528,0.0
0.6545524774875155,0.766760358634589,0.6621453544611489,0.7942035598366386,0.3587735502122391,0.9910277865621877,0.293697237384891,0.040684823268188286,0.0
0.31387300687843156,0.6476593555429665,0.5027186241273315,0.8270071666284217,0.6406092873657884,0.4861053924013558,0.42908954539772487,0.48037230034739586,0.0
0.48677689984570754,0.29951706338861583,0.8643322457421841,0.29639625897486577,0.5060495714621549,0.5682603472683552,0.9865161048377016,0.7516294599694612,0.0
0.2884346421666317,0.15546460084195346,0.6749383023284072,0.7633545604189353,0.9318200029611061,0.5012233027635872,0.475784824367682,0.2532214131877071,1.0
0.20724458437592191,0.7559625097625295,0.325754420185154,0.16050276491522208,0.7588677961676495,0.5022436502866312,0.6225517729905412,0.867224433731405,0.0
0.678368330351477,0.9955677717328111,0.2102618443345592,0.4511352135729549,0.9573048840737602,0.7060393642964324,0.2645518563273469,0.2061062657945097,0.0
0.3635625648633334,0.6829456903376043,0.09389189071592646,0.994759593639037,0.7898867085077671,0.6913207318910866,0.9292637193216384,0.5588972681749381,1.0
0.2945421418005319,0.7952226122219703,0.6536626210539889,0.2522618717593986,0.8088515843774593,0.3452313742802385,0.1401158381599233,0.8956012082174791,0.0
0.3822896305681657,0.39047065613224896,0.32128263237738863,0.01575331836251237,0.18506939229932,0.3576660306518126,0.09521980082503434,0.3596972455041908,1.0
0.1333266480327177,0.5651122896642751,0.21996712287480635,0.5337699012217623,0.6668315263334131,0.07802421879476956,0.9151447976999041,0.2681415988211211,1.0
0.15071002137173883,0.6936259375612231,0.4562818072655475,0.5097402743825199,0.8375265531080734,0.15041450623245028,0.3839443310137922,0.751769485173998,0.0
0.48537670077231143,0.7672360745578523,0.6498527798840386,0.233796296910378,0.4847208520768338,0.19529255268346624,0.527718654943956,0.07064438265554468,0.0
0.3655121789198677,0.4464307236032083,0.10407764435079614,0.15588126449939055,0.09266616819612922,0.7671217285737633,0.7122455102295929,0.2825091849866309,1.0
0.7722246452015459,0.24948725150346934,0.67430076414377,0.050952168094111905,0.7157768047755529,0.47206937938675153,0.5663685986916122,0.6298492061904476,0.0
0.22337897377452076,0.8955243414174954,0.10175565758760646,0.13767221860405277,0.08063070497142105,0.5453892814164101,0.6525413558898288,0.8758418181939416,1.0
0.8454395638212754,0.6292423533709197,0.21162473807341953,0.34970467336330147,0.374599016891571,0.8922753378342527,0.8281603400141673,0.37577097210831284,0.0
0.3109598606061764,0.694437203108931,0.08158976500496395,0.27428807909686953,0.9680808159067644,0.7668872025180247,0.768071169632068,0.4988356237456075,1.0
0.8820697054010862,0.19738149178354708,0.6201291207173114,0.7630683197353534,0.11847050913511825,0.33994286478352503,0.26989041210050413,0.9260116821027785,1.0
0.05290539981281167,0.08564452870940281,0.12986570575185202,0.4928064453231217,0.2599121432411162,0.8876426523305099,0.978903287636985,0.8149141845532195,1.0
0.9089804279865785,0.4328014093084226,0.21581768583455418,0.8106837544484693,0.3173782961541176,0.45321682729755947,0.7629159548314514,0.8713251718642689,1.0
0.6303421388292871,0.9141579642331709,0.02915350953760304,0.14897355258114026,0.003002497836216811,0.20867619061768433,0.4277644901870911,0.20600624779126908,1.0
0.5753783561800829,0.2485018399481384,0.12533740706879415,0.3979562574362226,0.26186896734345805,0.7681648919800579,0.24284678528272008,0.4303224580424476,1.0
0.1635794903466382,0.9654341412186078,0.15319965637142874,0.5909259846321383,0.19843257726072222,0.8883807196235698,0.3838926621942581,0.8921930947570563,0.0
0.3137202000072159,0.08008672258806449,0.7928857848883022,0.7252643879715245,0.8108845587872413,0.5045647684559271,0.6263902662610942,0.37578847525887993,1.0
0.6260388744925008,0.5959475480719966,0.06306985115619124,0.0683136338374159,0.4823742551465137,0.7687429827893957,0.9531547147797825,0.0739983196975455,1.0
0.3928876890719742,0.49238695242893854,0.8864104875694645,0.2926345417429909,0.28863221842561493,0.45219541857064327,0.5973648902037585,0.5666870036606589,0.0
0.3245973432827586,0.8720658654180539,0.1427462056794226,0.9331719526575417,0.7802079248324827,0.06382929050031516,0.37815658985791073,0.48157334986964323,0.0
0.8138340092915067,0.4970578350571841,0.3273879293831612,0.6096021944234797,0.060752025412445454,0.5353335788251624,0.673693070544606,0.35884792596000614,1.0
0.4092138829287135,0.8516233540414881,0.836202299382413,0.608806079232164,0.680862021480224,0.822778953355845,0.9920130005416892,0.13081938082188127,0.0
0.5950933607536775,0.5579736306841018,0.33430295029218504,0.8074435841896457,0.8661773766192553,0.5521743536737818,0.6709554564773532,0.35308522200662784,1.0
0.3202672846855681,0.10406551287857507,0.4877002620725005,0.4612427726880229,0.8169805633636891,0.9325700447615795,0.9533147214467269,0.7655094583691732,1.0
0.8777794402599415,0.10089398490132873,0.22566968040314273,0.3578385247064972,0.06562882907360362,0.47489775300692116,0.09189799574982288,0.5329525981343308,1.0
0.7474797477837698,0.4112303999464819,0.9553975314563941,0.5340731200367153,0.7601021210115945,0.23981801414797005,0.7467161131713821,0.601054856540844,0.0
0.9911693015240364,0.6177893332384733,0.8716285160774766,0.901364749950591,0.24759330535318086,0.9045887516634371,0.7488687028626193,0.7758488194541684,0.0
0.8000747586394246,0.2709722497274986,0.48636973606502837,0.10293894106864071,0.3736812332210625,0.47091823848646863,0.21885745239384974,0.24755122588732636,1.0
0.08219232230364854,0.25412176522463503,0.5051703471253475,0.02423469083220703,0.7190159788286226,0.8977272727272728,0.4450235426476103,0.26902009028291757,1.0
0.17631790620629356,0.03284590148963856,0.4382813689746274,0.03843053092473786,0.28409822381397887,0.2725733981658153,0.17659569148714527,0.9972720089616132,1.0
0.07156375548353827,0.6395379396722125,0.11191169658382472,0.7961613506103505,0.2646074597584098,0.7797126472155071,0.29239218300762526,0.09926536776619788,1.0
0.765199773760938,0.1978468545142839,0.433940378638783,0.09068683173478037,0.4722483869136095,0.6317020330543782,0.07971498812450512,0.7776149706947251,1.0
0.5323937302491814,0.8895696629159793,0.098474843109361,0.00674244042068628,0.75361501694676,0.2432576411984812,0.5434351431309637,0.19804481473331864,0.0
0.7761671155368508,0.5044972675535724,0.2635351505603597,0.6437133826141281,0.31002329085012925,0.8711961147203835,0.6076803200133338,0.9213466757349656,1.0
0.036148375471950434,0.482890685683977,0.40879914124694294,0.6236375381178946,0.9299191639279973,0.5638162907528818,0.3045018542439268,0.612766131236956,1.0
0.6012472860862977,0.974934389960695,0.6985221742837844,0.061771747593548865,0.5434568843327243,0.10029225554638205,0.11333722238426597,0.8430759203323265,0.0
0.016794695479251165,0.24274466850404858,0.43920676772120026,0.5854943090099495,0.9165806548501909,0.4446937683986222,0.5358256594024751,0.3193641522140652,1.0
0.4882832148018923,0.6144449865859789,0.706949192743473,0.668468294002873,0.3277612711741634,0.9101128484197614,0.576166506937789,0.30334543551172544,0.0
0.7671536324527837,0.029239804892759458,0.8768325574805806,0.3500556431727353,0.2718098991154359,0.7994664266930978,0.2388574523938497,0.37802721156474833,1.0
0.6330332376168071,0.13975137471814092,0.7879536854907134,0.8463810715057878,0.2271603470755894,0.579733552931788,0.7830176257344057,0.6945891927213566,1.0
0.6249050262849042,0.5419675950383254,0.5318267657791363,0.9518768130455717,0.12679689519011306,0.2422646196751443,0.8593816409017042,0.09817017063071354,1.0
0.43259678299089743,0.8001533865292754,0.4599539529224612,0.2174490092331854,0.7611342628093043,0.5846262333842004,0.00354098087420307,0.5824681776053023,0.0
0.2439113359352948,0.942071233150179,0.8026810032723246,0.32255319261822685,0.08073046983413029,0.21945192003616582,0.5061835909829576,0.14336497236169177,0.0
0.5954029538417134,0.7594034862119368,0.11211784188946894,0.25923219053707935,0.9468240015155769,0.6011231781782526,0.22386432768031994,0.4052721156474832,1.0
0.7863229360991377,0.1739272632477062,0.7304277369172018,0.19401520869174216,0.9476062004923502,0.7467938378013554,0.11663069294553935,0.1963178372106979,1.0
0.11450673093044533,0.2958799072141576,0.7824471915156217,0.31814948979388813,0.07379813853624784,0.741075275435465,0.018954956456518957,0.6309710747934628,0.0
0.5181283068361975,0.15996585039265143,0.2652365789324273,0.23013750959993956,0.9990442738418122,0.025619053278801596,0.28247760323346804,0.47559477372593734,1.0
0.04605270139202816,0.926774789392172,0.917017891926798,0.61165416076964,0.5411293913122847,0.9917398543603806,0.261404225176049,0.31254792529321945,0.0
0.8299065861883812,0.5951792880932445,0.15915850265813358,0.7201916406578495,0.5616889129928344,0.4387775568115493,0.11848827034459763,0.4226644129276603,1.0
0.1518836630353812,0.4182554392753402,0.9330574293759979,0.13686496151402489,0.516824707298914,0.6155428163926284,0.5350081253385558,0.580251945350163,0.0
0.16537656282166385,0.16300703433065544,0.3395417472101403,0.8387454222050083,0.9056585250401845,0.929286945282206,0.7835401475061461,0.48467557493682195,1.0
0.7190934838481016,0.38067175760574723,0.7591803641422843,0.3504047559990503,0.13801991158073712,0.8170341261941196,0.45251218800783366,0.12571512872317014,0.0
0.3482022908296777,0.5506040158706477,0.5703127943274755,0.6617011822350384,0.6035861753494821,0.41200073010826405,0.1550231259635818,0.4322011295366499,0.0
0.8512382662362606,0.07663088001605534,0.755599750184788,0.182694243750257,0.6943454018746242,0.3757014557594718,0.171247135297304,0.10088982683549708,1.0
0.5943611611624359,0.2547302143854159,0.7206428655948526,0.7745818803545776,0.6106233128196257,0.6515818304917831,0.14378099087461976,0.49868976415754834,1.0
0.922596156907189,0.24364114879024268,0.49393503000382577,0.22781707655147626,0.0024421164797225337,0.79336636153518,0.7332805533563899,0.8017209764424263,1.0
0.5220415953037355,0.9230564004763531,0.4700261541881987,0.4700727274174273,0.20663452256941217,0.7017207951388373,0.6961890078753281,0.42544824735118986,1.0
0.46550995048632915,0.9096888361259521,0.9748770689480435,0.8637886965437565,0.7660519276110401,0.2106378259752994,0.39041126713613067,0.4329562654611163,1.0
0.33755886778597705,0.6911050679142883,0.12194595862342689,0.4107113439119472,0.6183333324488931,0.1952235744317784,0.3676094837284887,0.2243353803684663,1.0
0.42912679362370887,0.48689046906333333,0.5781057236230847,0.6142679971508573,0.4707630579204014,0.6742077582492683,0.35865411058794117,0.7212623272188994,0.0
0.44369225969527765,0.26189090708301715,0.9788121360951675,0.9896786225429792,0.40174222351468425,0.9613859747051445,0.18248843701820905,0.024476072359691403,0.0
0.8531724934897906,0.5778695465885699,0.4637261201755498,0.6060052181225635,0.608564866530003,0.06207299809195538,0.8668711196299845,0.972407533356004,0.0
0.423698170349949,0.2617555191807492,0.7026787746744257,0.9070476488604092,0.7508279687608621,0.41263135050927174,0.7489937080711697,0.876143539170384,1.0
0.3942541963525849,0.4554576456203075,0.7013564732544374,0.68915429009525,0.9640926093871307,0.7549836786844468,0.7392824701029209,0.6697130483487028,0.0
0.6927613581135144,0.8709535608876562,0.4658199409633804,0.7878529428539973,0.6383863351855281,0.13331585884290575,0.052972207175298935,0.3380283451021184,0.0
0.8825872856193878,0.8957961790879314,0.6671421893215139,0.7603106998040883,0.7773675448981683,0.3403097760223108,0.4374598941622567,0.14828002373760607,0.0
0.7327291094967349,0.5259363400774206,0.3060973907894171,0.8480818027592116,0.8080407295358651,0.719848810284339,0.32325096879036624,0.720208804251432,1.0
0.29380118764896024,0.34226088239994434,0.6951158685190914,0.82372348990796,0.45599865423568176,0.598920384240698,0.2081195049793741,0.78332016429624,0.0
0.9909997814012814,0.7676998444897389,0.4398594285344369,0.5550949647902736,0.042492402215841274,0.7320401856682295,0.1923680153339722,0.06738796316670337,0.0
0.6203781227251408,0.4687086701881679,0.23571030986531305,0.08105227274837479,0.5585059893410796,0.9592688729802638,0.6069152881370057,0.06547345188800652,1.0
0.7985076923403434,0.9386668910743268,0.6298150316805804,0.5233668165075188,0.8390872364124768,0.37365571999499114,0.7907446143589316,0.5675996679402293,1.0
0.10392273278110631,0.43334083718569427,0.2752116770040003,0.8512015343986227,0.2356411564021182,0.07876414319460567,0.34749697904079335,0.20150210371200145,1.0
0.05586284946613107,0.7844829005079434,0.29068690162809685,0.8941577984669278,0.1318045075675363,0.3839905192046065,0.459657485728572,0.2085858787915158,0.0
0.7384187778421547,0.14082571754260864,0.8300593284597788,0.3831927110759758,0.15397486031592555,0.8943067473464598,0.9643618484103504,0.4309475705627013,1.0
0.7789200268260952,0.7656037212028604,0.23854142512468207,0.6538875278381666,0.2921048847105572,0.800338736275981,0.9000775032293012,0.03725920665719823,0.0
0.22554347249370205,0.27132611653872063,0.42885837950156874,0.6932295721908819,0.45000241452194323,0.8469470756404897,0.1200825034376432,0.20604958892600667,1.0
0.44413078358090174,0.6320618728022693,0.5623062910665592,0.12016405119437179,0.8475449618479001,0.48406469735526775,0.13635401475061454,0.6694771725577271,0.0
0.42300258073826946,0.5708737085719655,0.9763495354169308,0.6094605331398534,0.6799391965001638,0.32016308581106756,0.8889520396683195,0.06376064358251154,0.0
0.43873479094109935,0.9518350901019762,0.7708162982670529,0.8752521186187759,0.4170898271149222,0.8392942039166913,0.5172848868702863,0.7182884585892128,0.0
0.28036585572909045,0.5610710935148132,0.3524654925493197,0.004706125789383675,0.5301863002678262,0.12018717513896465,0.4335863994333097,0.058941442793036036,1.0
0.2739641498101587,0.9805508641730161,0.019625988210717094,0.048504664343669235,0.5838884522702078,0.4442024310058303,0.282110921288387,0.30491071726244057,1.0
0.4787526820789375,0.4519516298845167,0.8237919274877918,0.06580113567781881,0.2595510262779587,0.8201373516171686,0.5986382765948581,0.9660405539663807,0.0
0.015870426140162153,0.7108759491090149,0.1501889267337828,0.9962889518789353,0.4886957919923839,0.9871111483711582,0.4777590732947206,0.4329120908430184,1.0
0.45313285920756907,0.9124621643906455,0.5520313935157353,0.4646208902642354,0.5876933143214053,0.37243268253237205,0.2385274386432768,0.8367664512945664,0.0
0.05359780594800756,0.7233924279404527,0.35015624063126627,0.2033001242852273,0.9834740566250502,0.41035666000938104,0.5238926621942581,0.7720047941962886,1.0
0.9022577215222112,0.4591582482822991,0.8494797019833991,0.7179736069642173,0.2871044362993391,0.7829235848315763,0.2513713071377974,0.6951034519546853,0.0
0.5409201414312486,0.1778816518598315,0.1411819422018441,0.6468670705162811,0.3102586404065737,0.8247965672177144,0.8944389349556232,0.2838185873457222,1.0
0.2277809258823006,0.8722424006239524,0.10743062295148076,0.49958178087333915,0.12091448293941243,0.4030574344759669,0.8698462435934831,0.9731159942122916,1.0
0.5071431906499174,0.5563710095743138,0.4212357787596579,0.6076916240776431,0.9523967712269645,0.23796939700273578,0.6779599149964581,0.07186460229507974,1.0
0.5820631262163534,0.5862877539784133,0.8374383752884575,0.37885718606042357,0.29211974330713086,0.051804789425315634,0.3137905746072753,0.7260706927246905,0.0
0.8819094704180754,0.5050624456789224,0.7541355083033843,0.5748185130605602,0.5031410011828504,0.6979429093540876,0.2083011792158006,0.8373673927973702,0.0
0.11420987174834413,0.30581021164580185,0.5517583902731252,0.8759811171345159,0.6671491288351762,0.41598342824033296,0.07967331972165498,0.0776631460329526,1.0
0.3606552549646316,0.82288342252122,0.18331332017045587,0.6117589476741949,0.30180011897490544,0.7055814548256124,0.568777865744406,0.12594433664726318,0.0
0.8225816720891883,0.5019702921777117,0.8273712148989198,0.21266038033667106,0.28672050077715766,0.3287413273113551,0.035916496520688346,0.6988924673107826,0.0
0.9999888578323072,0.8307242403278616,0.8614334766180284,0.5850152073653256,0.8658308529205898,0.7312862003170878,0.5202533438893288,0.605510658585212,0.0
0.26251981714111083,0.6563974500352273,0.24911267313419927,0.2913903630534639,0.377866316145298,0.7914532762547144,0.5845218550772949,0.715536296533376,0.0
0.4716437138012195,0.9845647172755494,0.4260232846030947,0.055663864832851684,0.898946419370091,0.14972472371557188,0.7903687653652236,0.24921319170784073,0.0
0.9973717748730324,0.8500425011826531,0.28935000819805656,0.42984357570058007,0.14082845166525065,0.0038678228129118697,0.7678561606733614,0.8913804484807266,0.0
0.9253182945904246,0.9912576580441386,0.8293788101728066,0.948208475536237,0.4756483522081732,0.7584734476179157,0.3844360181674236,0.015195235142325625,0.0
0.887228794332563,0.8946514876475794,0.44131730299327226,0.053696523860243484,0.8348037152859404,0.4038949896320382,0.9408550356264844,0.3676961853133564,0.0
0.5513049070106519,0.6934382527633732,0.30560683394239496,0.6054521024364945,0.31403537725711367,0.2841280512264333,0.34271177965748567,0.7900547098477726,1.0
0.7202230874203865,0.3616526774683205,0.3582510918803158,0.22531014934123528,0.8744737801490212,0.9527965905641997,0.846681111712988,0.645817913891167,1.0
0.503643488835548,0.744366668666514,0.585420034988987,0.5194366443784478,0.7912478620867519,0.5642558944569077,0.6919921663402642,0.893338300894161,0.0
0.5509284609164592,0.3644337042607899,0.06240472080709197,0.8953184129161134,0.6368460824514137,0.2541933471006849,0.31044126838618274,0.443358137798137,1.0
0.6810557150830994,0.15700510279658308,0.5429572857375571,0.9853335473285307,0.37800853414107494,0.1805105133467611,0.12508854535605646,0.3521767251438592,1.0
